ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
26431
ITEM: BOX BOUNDS ff ff ff
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 8.0000000000000000e+02
ITEM: ATOMS x y z type
246.863 177.232 113.55 1
245.299 175.635 115.127 1
249.928 177.302 113.55 1
248.389 175.69 115.127 1
148.868 180.449 113.561 1
150.405 178.835 115.138 1
151.916 180.387 113.56 1
153.473 178.801 115.137 1
246.866 180.409 113.55 1
249.981 180.403 113.549 1
248.418 178.845 115.127 1
148.81 183.559 113.56 1
150.369 182.001 115.138 1
151.917 183.569 113.56 1
250.005 183.577 113.549 1
248.466 181.973 115.126 1
251.491 182.012 115.126 1
147.306 185.167 115.138 1
148.786 186.739 113.56 1
150.321 185.134 115.137 1
250.048 186.714 113.549 1
248.453 185.151 115.126 1
251.559 185.138 115.126 1
253.06 186.747 113.548 1
147.221 188.312 115.137 1
148.745 189.898 113.56 1
150.334 188.318 115.137 1
250.031 189.9 113.548 1
251.578 188.32 115.125 1
253.141 189.891 113.548 1
145.715 193.084 113.56 1
147.207 191.466 115.137 1
148.727 193.039 113.559 1
150.318 191.476 115.136 1
250.046 193.063 113.548 1
253.166 193.06 113.548 1
251.615 191.481 115.125 1
145.647 196.226 113.559 1
147.205 194.65 115.136 1
148.757 196.227 113.559 1
250.052 196.22 113.548 1
253.163 196.214 113.547 1
251.631 194.642 115.124 1
145.636 199.39 113.559 1
147.18 197.811 115.136 1
148.753 199.391 113.559 1
250.032 199.382 113.547 1
253.152 199.396 113.547 1
254.649 197.837 115.124 1
251.637 197.784 115.124 1
145.646 202.555 113.559 1
147.18 200.971 115.136 1
148.756 202.555 113.558 1
250.03 202.565 113.547 1
251.596 200.974 115.124 1
253.15 202.553 113.546 1
254.699 200.976 115.123 1
145.713 205.697 113.558 1
147.204 204.131 115.135 1
148.726 205.743 113.558 1
250.045 205.726 113.546 1
253.156 205.735 113.546 1
254.644 204.115 115.123 1
251.633 204.164 115.123 1
147.204 207.316 115.135 1
148.742 208.884 113.558 1
150.316 207.307 115.135 1
250.033 208.884 113.546 1
253.147 208.888 113.546 1
251.62 207.304 115.123 1
147.217 210.47 115.135 1
148.782 212.043 113.557 1
150.33 210.465 115.134 1
250.052 212.069 113.546 1
251.583 210.462 115.123 1
253.064 212.035 113.545 1
147.301 213.617 115.134 1
148.803 215.226 113.557 1
150.314 213.65 115.134 1
151.909 215.214 113.556 1
250.009 215.206 113.545 1
248.457 213.633 115.123 1
251.563 213.646 115.122 1
148.873 218.353 113.557 1
150.358 216.787 115.134 1
151.898 218.391 113.556 1
246.872 218.375 113.545 1
249.985 218.383 113.545 1
248.471 216.812 115.122 1
251.494 216.773 115.122 1
150.383 219.962 115.133 1
151.946 221.519 113.556 1
153.497 219.955 115.133 1
246.872 221.555 113.545 1
249.923 221.494 113.545 1
248.423 219.942 115.122 1
150.436 223.063 115.133 1
151.975 224.675 113.555 1
153.501 223.133 115.132 1
155.066 224.73 113.555 1
243.71 224.699 113.545 1
246.842 224.702 113.545 1
245.313 223.141 115.122 1
248.385 223.107 115.122 1
153.543 226.278 115.132 1
155.098 227.871 113.555 1
156.63 226.311 115.132 1
158.235 227.866 113.554 1
243.705 227.868 113.545 1
246.78 227.796 113.544 1
245.266 226.256 115.122 1
155.168 230.966 113.554 1
156.68 229.424 115.131 1
158.243 231.035 113.554 1
240.555 231.053 113.545 1
243.67 230.996 113.544 1
242.132 229.463 115.122 1
245.238 229.403 115.121 1
156.712 232.571 115.131 1
158.281 234.163 113.554 1
159.818 232.628 115.131 1
161.397 234.217 113.553 1
237.394 234.226 113.545 1
240.514 234.175 113.544 1
238.976 232.64 115.122 1
242.094 232.587 115.121 1
159.86 235.752 115.13 1
161.442 237.338 113.553 1
162.979 235.803 115.13 1
164.562 237.386 113.553 1
234.226 237.394 113.545 1
237.347 237.347 113.544 1
235.811 235.811 115.121 1
238.931 235.762 115.121 1
163.027 238.923 115.13 1
164.613 240.505 113.552 1
166.148 238.968 115.129 1
167.736 240.546 113.552 1
231.053 240.555 113.545 1
234.175 240.514 113.544 1
232.64 238.976 115.122 1
235.762 238.931 115.121 1
166.202 242.083 115.129 1
170.941 243.685 113.551 1
167.794 243.652 113.552 1
169.33 242.121 115.128 1
174.054 243.735 113.551 1
172.499 242.13 115.128 1
224.699 243.71 113.545 1
227.868 243.705 113.545 1
230.996 243.67 113.544 1
229.463 242.132 115.122 1
232.587 242.094 115.121 1
169.399 245.197 115.128 1
174.087 246.821 113.55 1
172.494 245.266 115.128 1
177.232 246.863 113.55 1
175.635 245.299 115.127 1
180.409 246.866 113.55 1
218.375 246.872 113.545 1
221.555 246.872 113.545 1
224.702 246.842 113.545 1
223.141 245.313 115.122 1
223.107 248.385 115.122 1
227.796 246.78 113.544 1
226.256 245.266 115.122 1
229.403 245.238 115.121 1
177.302 249.928 113.55 1
175.69 248.389 115.127 1
180.403 249.981 113.549 1
178.845 248.418 115.127 1
183.577 250.005 113.549 1
181.973 248.466 115.126 1
182.012 251.491 115.126 1
186.714 250.048 113.549 1
185.151 248.453 115.126 1
185.138 251.559 115.126 1
189.9 250.031 113.548 1
188.32 251.578 115.125 1
193.063 250.046 113.548 1
196.22 250.052 113.548 1
199.382 250.032 113.547 1
202.565 250.03 113.547 1
200.974 251.596 115.124 1
205.726 250.045 113.546 1
208.884 250.033 113.546 1
212.069 250.052 113.546 1
210.462 251.583 115.123 1
215.206 250.009 113.545 1
213.633 248.457 115.123 1
213.646 251.563 115.122 1
218.383 249.985 113.545 1
216.812 248.471 115.122 1
216.773 251.494 115.122 1
221.494 249.923 113.545 1
219.942 248.423 115.122 1
186.747 253.06 113.548 1
189.891 253.141 113.548 1
193.06 253.166 113.548 1
191.481 251.615 115.125 1
196.214 253.163 113.547 1
194.642 251.631 115.124 1
199.396 253.152 113.547 1
197.837 254.649 115.124 1
197.784 251.637 115.124 1
202.553 253.15 113.546 1
200.976 254.699 115.123 1
205.735 253.156 113.546 1
204.115 254.644 115.123 1
204.164 251.633 115.123 1
208.888 253.147 113.546 1
207.304 251.62 115.123 1
212.035 253.064 113.545 1
185.167 147.306 118.292 1
188.313 147.221 118.291 1
193.085 145.716 116.714 1
191.466 147.207 118.291 1
196.226 145.648 116.713 1
194.651 147.205 118.291 1
199.391 145.636 116.713 1
197.811 147.181 118.29 1
202.555 145.647 116.713 1
200.971 147.18 118.29 1
205.697 145.714 116.712 1
204.132 147.204 118.289 1
207.316 147.205 118.289 1
210.47 147.218 118.289 1
213.617 147.301 118.288 1
180.449 148.868 116.715 1
178.835 150.405 118.292 1
183.56 148.81 116.715 1
182.001 150.369 118.292 1
186.74 148.787 116.714 1
185.135 150.321 118.291 1
189.899 148.746 116.714 1
188.319 150.335 118.291 1
193.039 148.728 116.713 1
191.476 150.319 118.29 1
196.228 148.758 116.713 1
199.391 148.753 116.713 1
202.555 148.757 116.712 1
205.743 148.726 116.712 1
208.884 148.742 116.712 1
207.307 150.316 118.289 1
212.044 148.782 116.711 1
210.465 150.331 118.288 1
215.227 148.803 116.711 1
213.65 150.314 118.288 1
218.353 148.873 116.711 1
216.787 150.358 118.288 1
219.962 150.383 118.287 1
223.063 150.436 118.287 1
174.133 152.013 116.715 1
172.523 153.556 118.292 1
177.237 151.945 116.715 1
175.68 153.52 118.292 1
180.388 151.917 116.715 1
178.801 153.474 118.292 1
183.57 151.918 116.714 1
215.214 151.91 116.71 1
218.392 151.898 116.71 1
221.52 151.947 116.71 1
219.956 153.498 118.287 1
224.675 151.976 116.709 1
223.133 153.501 118.286 1
226.278 153.544 118.286 1
166.234 156.757 118.293 1
170.921 155.126 116.715 1
169.329 156.684 118.292 1
174.067 155.08 116.715 1
172.47 156.648 118.292 1
177.241 155.074 116.715 1
224.73 155.066 116.709 1
227.872 155.099 116.709 1
226.311 156.63 118.286 1
230.966 155.168 116.708 1
229.424 156.68 118.285 1
232.571 156.713 118.285 1
163.04 159.874 118.293 1
166.168 159.833 118.292 1
164.63 158.303 116.716 1
170.89 158.214 116.715 1
169.336 159.821 118.292 1
167.777 158.267 116.715 1
227.867 158.235 116.708 1
231.035 158.244 116.708 1
234.163 158.282 116.708 1
232.629 159.819 118.285 1
235.752 159.86 118.284 1
159.874 163.04 118.293 1
162.991 162.991 118.292 1
161.455 161.455 116.716 1
166.16 162.994 118.292 1
164.576 161.409 116.715 1
167.748 161.413 116.715 1
234.217 161.397 116.707 1
237.339 161.442 116.707 1
235.803 162.979 118.284 1
238.923 163.027 118.283 1
156.757 166.234 118.293 1
159.833 166.168 118.292 1
158.303 164.63 116.716 1
162.994 166.16 118.292 1
161.409 164.576 116.715 1
164.575 164.575 116.715 1
237.386 164.563 116.706 1
240.505 164.613 116.706 1
238.968 166.149 118.283 1
240.547 167.737 116.706 1
242.084 166.202 118.283 1
155.126 170.921 116.715 1
156.684 169.329 118.292 1
158.214 170.89 116.715 1
159.821 169.336 118.292 1
158.267 167.777 116.715 1
161.413 167.748 116.715 1
243.685 170.941 116.705 1
243.653 167.794 116.705 1
242.122 169.33 118.282 1
245.197 169.399 118.282 1
152.013 174.133 116.715 1
153.556 172.523 118.292 1
155.08 174.067 116.715 1
156.648 172.47 118.292 1
243.735 174.055 116.705 1
242.13 172.499 118.282 1
246.822 174.087 116.704 1
245.267 172.494 118.282 1
151.945 177.237 116.715 1
153.52 175.68 118.292 1
155.074 177.241 116.715 1
246.863 177.232 116.704 1
245.299 175.636 118.281 1
249.929 177.303 116.704 1
248.389 175.69 118.281 1
148.868 180.449 116.715 1
150.405 178.835 118.292 1
151.917 180.388 116.715 1
153.474 178.801 118.292 1
246.867 180.41 116.704 1
249.981 180.404 116.703 1
248.418 178.846 118.28 1
148.81 183.56 116.715 1
150.369 182.001 118.292 1
151.918 183.57 116.714 1
250.005 183.578 116.703 1
248.466 181.974 118.28 1
251.491 182.013 118.28 1
147.306 185.167 118.292 1
148.787 186.74 116.714 1
150.321 185.135 118.291 1
250.048 186.715 116.702 1
248.454 185.151 118.28 1
251.559 185.138 118.279 1
253.06 186.748 116.702 1
147.221 188.313 118.291 1
148.746 189.899 116.714 1
150.335 188.319 118.291 1
250.031 189.901 116.702 1
251.579 188.321 118.279 1
253.142 189.892 116.702 1
145.716 193.085 116.714 1
147.207 191.466 118.291 1
148.728 193.039 116.713 1
150.319 191.476 118.29 1
250.047 193.063 116.702 1
253.166 193.06 116.701 1
251.616 191.482 118.279 1
145.648 196.226 116.713 1
147.205 194.651 118.291 1
148.758 196.228 116.713 1
250.052 196.22 116.701 1
253.163 196.214 116.701 1
251.632 194.642 118.278 1
145.636 199.391 116.713 1
147.181 197.811 118.29 1
148.753 199.391 116.713 1
250.032 199.382 116.701 1
253.152 199.397 116.701 1
254.649 197.837 118.278 1
251.637 197.784 118.278 1
145.647 202.555 116.713 1
147.18 200.971 118.29 1
148.757 202.555 116.712 1
250.03 202.565 116.701 1
251.596 200.974 118.277 1
253.15 202.554 116.7 1
254.699 200.976 118.277 1
145.714 205.697 116.712 1
147.204 204.132 118.289 1
148.726 205.743 116.712 1
250.045 205.727 116.7 1
253.156 205.736 116.7 1
254.645 204.116 118.277 1
251.633 204.164 118.277 1
147.205 207.316 118.289 1
148.742 208.884 116.712 1
150.316 207.307 118.289 1
250.034 208.885 116.7 1
253.147 208.888 116.7 1
251.62 207.304 118.277 1
147.218 210.47 118.289 1
148.782 212.044 116.711 1
150.331 210.465 118.288 1
250.052 212.069 116.699 1
251.583 210.463 118.276 1
253.065 212.035 116.699 1
147.301 213.617 118.288 1
148.803 215.227 116.711 1
150.314 213.65 118.288 1
151.91 215.214 116.71 1
250.01 215.207 116.699 1
248.457 213.634 118.276 1
251.564 213.646 118.276 1
148.873 218.353 116.711 1
150.358 216.787 118.288 1
151.898 218.392 116.71 1
246.872 218.375 116.699 1
249.986 218.383 116.699 1
248.471 216.812 118.276 1
251.494 216.773 118.276 1
150.383 219.962 118.287 1
151.947 221.52 116.71 1
153.498 219.956 118.287 1
246.872 221.555 116.699 1
249.924 221.494 116.698 1
248.423 219.942 118.276 1
150.436 223.063 118.287 1
151.976 224.675 116.709 1
153.501 223.133 118.286 1
155.066 224.73 116.709 1
243.711 224.699 116.699 1
246.843 224.703 116.698 1
245.313 223.141 118.276 1
248.385 223.107 118.275 1
153.544 226.278 118.286 1
155.099 227.872 116.709 1
156.63 226.311 118.286 1
158.235 227.867 116.708 1
243.705 227.869 116.698 1
246.781 227.796 116.698 1
245.266 226.257 118.275 1
155.168 230.966 116.708 1
156.68 229.424 118.285 1
158.244 231.035 116.708 1
240.555 231.053 116.698 1
243.671 230.997 116.698 1
242.133 229.464 118.275 1
245.239 229.403 118.275 1
156.713 232.571 118.285 1
158.282 234.163 116.708 1
159.819 232.629 118.285 1
161.397 234.217 116.707 1
237.394 234.226 116.698 1
240.514 234.175 116.698 1
238.976 232.641 118.275 1
242.094 232.587 118.275 1
159.86 235.752 118.284 1
161.442 237.339 116.707 1
162.979 235.803 118.284 1
164.563 237.386 116.706 1
234.226 237.394 116.698 1
237.347 237.347 116.698 1
235.811 235.811 118.275 1
238.932 235.762 118.275 1
163.027 238.923 118.283 1
164.613 240.505 116.706 1
166.149 238.968 118.283 1
167.737 240.547 116.706 1
231.053 240.555 116.698 1
234.175 240.514 116.698 1
232.641 238.976 118.275 1
235.762 238.932 118.275 1
166.202 242.084 118.283 1
170.941 243.685 116.705 1
167.794 243.653 116.705 1
169.33 242.122 118.282 1
174.055 243.735 116.705 1
172.499 242.13 118.282 1
224.699 243.711 116.699 1
227.869 243.705 116.698 1
230.997 243.671 116.698 1
229.464 242.133 118.275 1
232.587 242.094 118.275 1
169.399 245.197 118.282 1
174.087 246.822 116.704 1
172.494 245.267 118.282 1
177.232 246.863 116.704 1
175.636 245.299 118.281 1
180.41 246.867 116.704 1
218.375 246.872 116.699 1
221.555 246.872 116.699 1
224.703 246.843 116.698 1
223.141 245.313 118.276 1
223.107 248.385 118.275 1
227.796 246.781 116.698 1
226.257 245.266 118.275 1
229.403 245.239 118.275 1
177.303 249.929 116.704 1
175.69 248.389 118.281 1
180.404 249.981 116.703 1
178.846 248.418 118.28 1
183.578 250.005 116.703 1
181.974 248.466 118.28 1
182.013 251.491 118.28 1
186.715 250.048 116.702 1
185.151 248.454 118.28 1
185.138 251.559 118.279 1
189.901 250.031 116.702 1
188.321 251.579 118.279 1
193.063 250.047 116.702 1
196.22 250.052 116.701 1
199.382 250.032 116.701 1
202.565 250.03 116.701 1
200.974 251.596 118.277 1
205.727 250.045 116.7 1
208.885 250.034 116.7 1
212.069 250.052 116.699 1
210.463 251.583 118.276 1
215.207 250.01 116.699 1
213.634 248.457 118.276 1
213.646 251.564 118.276 1
218.383 249.986 116.699 1
216.812 248.471 118.276 1
216.773 251.494 118.276 1
221.494 249.924 116.698 1
219.942 248.423 118.276 1
186.748 253.06 116.702 1
189.892 253.142 116.702 1
193.06 253.166 116.701 1
191.482 251.616 118.279 1
196.214 253.163 116.701 1
194.642 251.632 118.278 1
199.397 253.152 116.701 1
197.837 254.649 118.278 1
197.784 251.637 118.278 1
202.554 253.15 116.7 1
200.976 254.699 118.277 1
205.736 253.156 116.7 1
204.116 254.645 118.277 1
204.164 251.633 118.277 1
208.888 253.147 116.7 1
207.304 251.62 118.277 1
212.035 253.065 116.699 1
185.167 147.306 121.446 1
188.313 147.222 121.445 1
193.085 145.716 119.868 1
191.467 147.207 121.445 1
196.227 145.648 119.868 1
194.651 147.206 121.445 1
199.391 145.636 119.867 1
197.812 147.181 121.444 1
202.556 145.647 119.867 1
200.972 147.18 121.444 1
205.698 145.714 119.866 1
204.132 147.204 121.443 1
207.317 147.205 121.443 1
210.471 147.218 121.443 1
213.617 147.302 121.442 1
180.45 148.869 119.869 1
178.836 150.405 121.446 1
183.56 148.811 119.869 1
182.002 150.37 121.446 1
186.74 148.787 119.868 1
185.135 150.322 121.445 1
189.899 148.746 119.868 1
188.319 150.335 121.445 1
193.04 148.728 119.868 1
191.476 150.319 121.445 1
196.228 148.758 119.867 1
199.392 148.753 119.867 1
202.555 148.757 119.866 1
205.744 148.726 119.866 1
208.885 148.743 119.866 1
207.308 150.317 121.443 1
212.044 148.782 119.865 1
210.466 150.331 121.442 1
215.227 148.804 119.865 1
213.651 150.315 121.442 1
218.353 148.874 119.865 1
216.788 150.359 121.442 1
219.962 150.384 121.441 1
223.063 150.437 121.441 1
174.133 152.014 119.869 1
172.523 153.556 121.447 1
177.237 151.946 119.869 1
175.68 153.521 121.446 1
180.388 151.917 119.869 1
178.801 153.474 121.446 1
183.57 151.918 119.868 1
215.214 151.91 119.865 1
218.392 151.899 119.864 1
221.52 151.947 119.864 1
219.956 153.498 121.441 1
224.676 151.976 119.863 1
223.133 153.502 121.44 1
226.279 153.544 121.44 1
166.234 156.757 121.447 1
170.921 155.126 119.869 1
169.329 156.684 121.447 1
174.067 155.08 119.869 1
172.471 156.648 121.446 1
177.241 155.075 119.869 1
224.73 155.067 119.863 1
227.872 155.099 119.863 1
226.311 156.631 121.44 1
230.967 155.168 119.862 1
229.425 156.68 121.439 1
232.572 156.713 121.439 1
163.041 159.875 121.447 1
166.169 159.833 121.447 1
164.631 158.303 119.87 1
170.891 158.214 119.869 1
169.337 159.821 121.446 1
167.778 158.267 119.869 1
227.867 158.236 119.862 1
231.035 158.244 119.862 1
234.164 158.282 119.862 1
232.629 159.819 121.439 1
235.753 159.861 121.438 1
159.875 163.041 121.447 1
162.991 162.991 121.447 1
161.455 161.455 119.87 1
166.16 162.994 121.446 1
164.577 161.41 119.869 1
167.748 161.414 119.869 1
234.217 161.398 119.861 1
237.339 161.443 119.861 1
235.803 162.98 121.438 1
238.924 163.027 121.437 1
156.757 166.234 121.447 1
159.833 166.169 121.447 1
158.303 164.631 119.87 1
162.994 166.16 121.446 1
161.41 164.577 119.869 1
164.576 164.576 119.869 1
237.387 164.563 119.86 1
240.506 164.614 119.86 1
238.968 166.149 121.437 1
240.547 167.737 119.86 1
242.084 166.202 121.437 1
155.126 170.921 119.869 1
156.684 169.329 121.447 1
158.214 170.891 119.869 1
159.821 169.337 121.446 1
158.267 167.778 119.869 1
161.414 167.748 119.869 1
243.686 170.942 119.859 1
243.653 167.794 119.859 1
242.122 169.331 121.436 1
245.198 169.4 121.436 1
152.014 174.133 119.869 1
153.556 172.523 121.447 1
155.08 174.067 119.869 1
156.648 172.471 121.446 1
243.735 174.055 119.858 1
242.13 172.499 121.436 1
246.822 174.087 119.858 1
245.267 172.494 121.435 1
151.946 177.237 119.869 1
153.521 175.68 121.446 1
155.075 177.241 119.869 1
246.864 177.233 119.858 1
245.299 175.636 121.435 1
249.929 177.303 119.857 1
248.39 175.691 121.435 1
148.869 180.45 119.869 1
150.405 178.836 121.446 1
151.917 180.388 119.869 1
153.474 178.801 121.446 1
246.867 180.41 119.857 1
249.982 180.404 119.857 1
248.418 178.846 121.434 1
148.811 183.56 119.869 1
150.37 182.002 121.446 1
151.918 183.57 119.868 1
250.006 183.578 119.857 1
248.466 181.974 121.434 1
251.491 182.013 121.434 1
147.306 185.167 121.446 1
148.787 186.74 119.868 1
150.322 185.135 121.445 1
250.048 186.715 119.856 1
248.454 185.152 121.434 1
251.56 185.139 121.433 1
253.061 186.748 119.856 1
147.222 188.313 121.445 1
148.746 189.899 119.868 1
150.335 188.319 121.445 1
250.032 189.901 119.856 1
251.579 188.321 121.433 1
253.142 189.892 119.856 1
145.716 193.085 119.868 1
147.207 191.467 121.445 1
148.728 193.04 119.868 1
150.319 191.476 121.445 1
250.047 193.063 119.855 1
253.167 193.06 119.855 1
251.616 191.482 121.432 1
145.648 196.227 119.868 1
147.206 194.651 121.445 1
148.758 196.228 119.867 1
250.053 196.22 119.855 1
253.164 196.215 119.855 1
251.632 194.643 121.432 1
145.636 199.391 119.867 1
147.181 197.812 121.444 1
148.753 199.392 119.867 1
250.032 199.382 119.855 1
253.152 199.397 119.854 1
254.649 197.837 121.431 1
251.638 197.785 121.432 1
145.647 202.556 119.867 1
147.18 200.972 121.444 1
148.757 202.555 119.866 1
250.03 202.566 119.854 1
251.597 200.975 121.431 1
253.15 202.554 119.854 1
254.699 200.977 121.431 1
145.714 205.698 119.866 1
147.204 204.132 121.443 1
148.726 205.744 119.866 1
250.046 205.727 119.854 1
253.157 205.736 119.854 1
254.645 204.116 121.431 1
251.633 204.165 121.431 1
147.205 207.317 121.443 1
148.743 208.885 119.866 1
150.317 207.308 121.443 1
250.034 208.885 119.854 1
253.147 208.889 119.853 1
251.621 207.304 121.43 1
147.218 210.471 121.443 1
148.782 212.044 119.865 1
150.331 210.466 121.442 1
250.052 212.07 119.853 1
251.584 210.463 121.43 1
253.065 212.035 119.853 1
147.302 213.617 121.442 1
148.804 215.227 119.865 1
150.315 213.651 121.442 1
151.91 215.214 119.865 1
250.01 215.207 119.853 1
248.458 213.634 121.43 1
251.564 213.646 121.43 1
148.874 218.353 119.865 1
150.359 216.788 121.442 1
151.899 218.392 119.864 1
246.873 218.376 119.853 1
249.986 218.384 119.852 1
248.471 216.812 121.43 1
251.494 216.773 121.429 1
150.384 219.962 121.441 1
151.947 221.52 119.864 1
153.498 219.956 121.441 1
246.873 221.555 119.852 1
249.924 221.495 119.852 1
248.423 219.943 121.429 1
150.437 223.063 121.441 1
151.976 224.676 119.863 1
153.502 223.133 121.44 1
155.067 224.73 119.863 1
243.711 224.7 119.852 1
246.843 224.703 119.852 1
245.314 223.141 121.429 1
248.386 223.107 121.429 1
153.544 226.279 121.44 1
155.099 227.872 119.863 1
156.631 226.311 121.44 1
158.236 227.867 119.862 1
243.706 227.869 119.852 1
246.781 227.797 119.852 1
245.267 226.257 121.429 1
155.168 230.967 119.862 1
156.68 229.425 121.439 1
158.244 231.035 119.862 1
240.556 231.054 119.852 1
243.671 230.997 119.852 1
242.133 229.464 121.429 1
245.239 229.404 121.429 1
156.713 232.572 121.439 1
158.282 234.164 119.862 1
159.819 232.629 121.439 1
161.398 234.217 119.861 1
237.394 234.227 119.852 1
240.514 234.175 119.852 1
238.976 232.641 121.429 1
242.095 232.587 121.429 1
159.861 235.753 121.438 1
161.443 237.339 119.861 1
162.98 235.803 121.438 1
164.563 237.387 119.86 1
234.227 237.394 119.852 1
237.348 237.348 119.852 1
235.811 235.811 121.429 1
238.932 235.762 121.429 1
163.027 238.924 121.437 1
164.614 240.506 119.86 1
166.149 238.968 121.437 1
167.737 240.547 119.86 1
231.054 240.556 119.852 1
234.175 240.514 119.852 1
232.641 238.976 121.429 1
235.762 238.932 121.429 1
166.202 242.084 121.437 1
170.942 243.686 119.859 1
167.794 243.653 119.859 1
169.331 242.122 121.436 1
174.055 243.735 119.858 1
172.499 242.13 121.436 1
224.7 243.711 119.852 1
227.869 243.706 119.852 1
230.997 243.671 119.852 1
229.464 242.133 121.429 1
232.587 242.095 121.429 1
169.4 245.198 121.436 1
174.087 246.822 119.858 1
172.494 245.267 121.435 1
177.233 246.864 119.858 1
175.636 245.299 121.435 1
180.41 246.867 119.857 1
218.376 246.873 119.853 1
221.555 246.873 119.852 1
224.703 246.843 119.852 1
223.141 245.314 121.429 1
223.107 248.386 121.429 1
227.797 246.781 119.852 1
226.257 245.267 121.429 1
229.404 245.239 121.429 1
177.303 249.929 119.857 1
175.691 248.39 121.435 1
180.404 249.982 119.857 1
178.846 248.418 121.434 1
183.578 250.006 119.857 1
181.974 248.466 121.434 1
182.013 251.491 121.434 1
186.715 250.048 119.856 1
185.152 248.454 121.434 1
185.139 251.56 121.433 1
189.901 250.032 119.856 1
188.321 251.579 121.433 1
193.063 250.047 119.855 1
196.22 250.053 119.855 1
199.382 250.032 119.855 1
202.566 250.03 119.854 1
200.975 251.597 121.431 1
205.727 250.046 119.854 1
208.885 250.034 119.854 1
212.07 250.052 119.853 1
210.463 251.584 121.43 1
215.207 250.01 119.853 1
213.634 248.458 121.43 1
213.646 251.564 121.43 1
218.384 249.986 119.852 1
216.812 248.471 121.43 1
216.773 251.494 121.429 1
221.495 249.924 119.852 1
219.943 248.423 121.429 1
186.748 253.061 119.856 1
189.892 253.142 119.856 1
193.06 253.167 119.855 1
191.482 251.616 121.432 1
196.215 253.164 119.855 1
194.643 251.632 121.432 1
199.397 253.152 119.854 1
197.837 254.649 121.431 1
197.785 251.638 121.432 1
202.554 253.15 119.854 1
200.977 254.699 121.431 1
205.736 253.157 119.854 1
204.116 254.645 121.431 1
204.165 251.633 121.431 1
208.889 253.147 119.853 1
207.304 251.621 121.43 1
212.035 253.065 119.853 1
185.168 147.307 124.6 1
188.314 147.222 124.6 1
193.085 145.717 123.022 1
191.467 147.208 124.599 1
196.227 145.648 123.022 1
194.651 147.206 124.599 1
199.392 145.637 123.021 1
197.812 147.181 124.598 1
202.556 145.647 123.021 1
200.972 147.181 124.598 1
205.698 145.715 123.021 1
204.133 147.205 124.598 1
207.317 147.205 124.597 1
210.471 147.218 124.597 1
213.618 147.302 124.596 1
180.45 148.869 123.023 1
178.836 150.406 124.6 1
183.56 148.811 123.023 1
182.002 150.37 124.6 1
186.741 148.788 123.022 1
185.136 150.322 124.6 1
189.899 148.746 123.022 1
188.319 150.335 124.599 1
193.04 148.729 123.022 1
191.477 150.32 124.599 1
196.228 148.758 123.021 1
199.392 148.754 123.021 1
202.556 148.758 123.021 1
205.744 148.727 123.02 1
208.885 148.743 123.02 1
207.308 150.317 124.597 1
212.045 148.783 123.019 1
210.466 150.331 124.596 1
215.228 148.804 123.019 1
213.651 150.315 124.596 1
218.354 148.874 123.019 1
216.788 150.359 124.596 1
219.963 150.384 124.595 1
223.064 150.437 124.595 1
174.134 152.014 123.024 1
172.524 153.557 124.601 1
177.237 151.946 123.023 1
175.681 153.521 124.6 1
180.389 151.918 123.023 1
178.802 153.475 124.6 1
183.571 151.919 123.022 1
215.215 151.911 123.019 1
218.392 151.899 123.018 1
221.52 151.948 123.018 1
219.957 153.499 124.595 1
224.676 151.976 123.017 1
223.134 153.502 124.594 1
226.279 153.544 124.594 1
166.234 156.758 124.601 1
170.922 155.127 123.024 1
169.33 156.684 124.601 1
174.067 155.081 123.023 1
172.471 156.649 124.6 1
177.242 155.075 123.023 1
224.731 155.067 123.017 1
227.872 155.099 123.017 1
226.312 156.631 124.594 1
230.967 155.169 123.016 1
229.425 156.681 124.593 1
232.572 156.713 124.593 1
163.041 159.875 124.601 1
166.169 159.833 124.601 1
164.631 158.304 123.024 1
170.891 158.214 123.023 1
169.337 159.822 124.6 1
167.778 158.267 123.024 1
227.867 158.236 123.016 1
231.036 158.244 123.016 1
234.164 158.283 123.016 1
232.63 159.82 124.592 1
235.753 159.861 124.592 1
159.875 163.041 124.601 1
162.992 162.992 124.601 1
161.456 161.456 123.024 1
166.161 162.995 124.6 1
164.577 161.41 123.024 1
167.748 161.414 123.023 1
234.218 161.398 123.015 1
237.339 161.443 123.015 1
235.804 162.98 124.592 1
238.924 163.028 124.591 1
156.758 166.234 124.601 1
159.833 166.169 124.601 1
158.304 164.631 123.024 1
162.995 166.161 124.6 1
161.41 164.577 123.024 1
164.576 164.576 123.023 1
237.387 164.563 123.014 1
240.506 164.614 123.014 1
238.969 166.149 124.591 1
240.547 167.738 123.014 1
242.084 166.203 124.591 1
155.127 170.922 123.024 1
156.684 169.33 124.601 1
158.214 170.891 123.023 1
159.822 169.337 124.6 1
158.267 167.778 123.024 1
161.414 167.748 123.023 1
243.686 170.942 123.013 1
243.654 167.795 123.013 1
242.122 169.331 124.59 1
245.198 169.4 124.59 1
152.014 174.134 123.024 1
153.557 172.524 124.601 1
155.081 174.067 123.023 1
156.649 172.471 124.6 1
243.736 174.055 123.012 1
242.131 172.5 124.59 1
246.822 174.088 123.012 1
