ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
116135
ITEM: BOX BOUNDS ff ff ff
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 8.0000000000000000e+02
ITEM: ATOMS x y z type
238.957 181.978 93.0504 1
243.703 183.562 91.4727 1
242.121 181.979 93.05 1
246.867 183.562 91.4723 1
245.285 181.982 93.0496 1
151.913 186.725 91.4807 1
153.495 185.145 93.0578 1
155.076 186.727 91.4805 1
156.658 185.143 93.0576 1
158.24 186.726 91.4803 1
159.822 185.143 93.0574 1
161.405 186.726 91.4802 1
162.987 185.144 93.0573 1
164.569 186.726 91.4802 1
167.735 186.727 91.4802 1
166.152 185.144 93.0573 1
170.9 186.727 91.4802 1
169.317 185.144 93.0572 1
174.065 186.727 91.4802 1
172.483 185.144 93.0572 1
177.231 186.727 91.4802 1
175.648 185.145 93.0571 1
180.396 186.727 91.4801 1
178.814 185.145 93.0571 1
183.562 186.727 91.4801 1
181.979 185.145 93.057 1
186.728 186.728 91.48 1
185.145 185.145 93.0569 1
189.893 186.728 91.4799 1
188.31 185.145 93.0568 1
193.059 186.728 91.4798 1
191.476 185.145 93.0566 1
196.225 186.728 91.4796 1
194.642 185.145 93.0564 1
199.39 186.727 91.4793 1
197.808 185.145 93.0562 1
202.556 186.727 91.479 1
200.973 185.145 93.0559 1
205.722 186.727 91.4786 1
204.139 185.145 93.0556 1
208.887 186.727 91.4782 1
207.305 185.144 93.0552 1
212.053 186.727 91.4778 1
210.47 185.144 93.0548 1
215.218 186.727 91.4773 1
213.636 185.144 93.0543 1
218.384 186.726 91.4768 1
216.801 185.144 93.0538 1
221.549 186.726 91.4762 1
219.967 185.144 93.0533 1
224.715 186.726 91.4757 1
223.132 185.143 93.0528 1
227.88 186.726 91.4751 1
226.297 185.143 93.0522 1
231.045 186.726 91.4745 1
229.462 185.143 93.0517 1
234.21 186.726 91.4739 1
232.627 185.143 93.0512 1
237.375 186.727 91.4734 1
235.792 185.143 93.0506 1
240.539 186.727 91.4729 1
238.957 185.144 93.0502 1
243.704 186.728 91.4724 1
242.121 185.145 93.0497 1
246.869 186.727 91.472 1
245.286 185.145 93.0493 1
151.909 189.894 91.4804 1
153.493 188.31 93.0575 1
155.074 189.892 91.4802 1
156.658 188.31 93.0573 1
158.24 189.892 91.4801 1
159.822 188.309 93.0572 1
161.405 189.892 91.48 1
162.987 188.309 93.0571 1
164.57 189.892 91.48 1
167.735 189.892 91.48 1
166.152 188.31 93.057 1
170.9 189.893 91.48 1
169.318 188.31 93.057 1
174.065 189.893 91.48 1
172.483 188.31 93.057 1
177.231 189.893 91.48 1
175.648 188.31 93.057 1
180.396 189.893 91.48 1
178.814 188.31 93.0569 1
183.562 189.893 91.48 1
181.979 188.31 93.0569 1
186.728 189.893 91.4799 1
185.145 188.31 93.0568 1
189.893 189.893 91.4798 1
188.311 188.311 93.0567 1
193.059 189.893 91.4797 1
191.476 188.311 93.0565 1
196.225 189.893 91.4795 1
194.642 188.311 93.0563 1
199.39 189.893 91.4792 1
197.808 188.31 93.0561 1
202.556 189.893 91.4789 1
200.973 188.31 93.0558 1
205.722 189.893 91.4785 1
204.139 188.31 93.0555 1
208.887 189.893 91.4781 1
207.305 188.31 93.0551 1
212.053 189.893 91.4777 1
210.47 188.31 93.0547 1
215.218 189.893 91.4772 1
213.636 188.31 93.0542 1
218.384 189.892 91.4766 1
216.801 188.31 93.0537 1
221.549 189.892 91.4761 1
219.967 188.309 93.0532 1
224.715 189.892 91.4755 1
223.132 188.309 93.0526 1
227.88 189.892 91.4749 1
226.297 188.309 93.0521 1
231.045 189.892 91.4743 1
229.462 188.309 93.0515 1
234.21 189.892 91.4737 1
232.627 188.309 93.051 1
237.375 189.893 91.4732 1
235.792 188.31 93.0504 1
240.54 189.893 91.4727 1
238.957 188.31 93.0499 1
243.705 189.893 91.4722 1
242.122 188.311 93.0495 1
246.869 189.893 91.4718 1
245.287 188.311 93.049 1
248.45 188.308 93.0487 1
151.905 193.054 91.4801 1
153.49 191.475 93.0573 1
155.073 193.057 91.48 1
156.657 191.475 93.0571 1
158.239 193.057 91.4798 1
159.822 191.475 93.057 1
161.405 193.058 91.4798 1
162.987 191.475 93.0569 1
164.57 193.058 91.4798 1
167.735 193.058 91.4798 1
166.153 191.475 93.0568 1
170.9 193.058 91.4798 1
169.318 191.476 93.0568 1
174.065 193.059 91.4798 1
172.483 191.476 93.0568 1
177.231 193.059 91.4798 1
175.648 191.476 93.0568 1
180.396 193.059 91.4799 1
178.814 191.476 93.0567 1
183.562 193.059 91.4798 1
181.979 191.476 93.0567 1
186.728 193.059 91.4798 1
185.145 191.476 93.0566 1
189.893 193.059 91.4797 1
188.311 191.476 93.0565 1
193.059 193.059 91.4795 1
191.476 191.476 93.0564 1
196.225 193.059 91.4793 1
194.642 191.476 93.0562 1
199.39 193.059 91.4791 1
197.808 191.476 93.0559 1
202.556 193.059 91.4788 1
200.973 191.476 93.0557 1
205.722 193.059 91.4784 1
204.139 191.476 93.0553 1
208.887 193.059 91.478 1
207.305 191.476 93.0549 1
212.053 193.059 91.4775 1
210.47 191.476 93.0545 1
215.218 193.058 91.477 1
213.636 191.476 93.054 1
218.384 193.058 91.4765 1
216.801 191.476 93.0535 1
221.549 193.058 91.4759 1
219.967 191.475 93.053 1
224.714 193.058 91.4753 1
223.132 191.475 93.0525 1
227.88 193.058 91.4747 1
226.297 191.475 93.0519 1
231.045 193.058 91.4741 1
229.462 191.475 93.0513 1
234.21 193.058 91.4735 1
232.627 191.475 93.0508 1
237.375 193.058 91.4729 1
235.793 191.476 93.0502 1
240.541 193.059 91.4724 1
238.958 191.476 93.0497 1
243.707 193.059 91.4719 1
242.123 191.476 93.0492 1
246.873 193.059 91.4715 1
245.288 191.477 93.0488 1
248.452 191.478 93.0484 1
150.328 194.633 93.0572 1
151.912 196.22 91.4799 1
153.492 194.638 93.057 1
155.075 196.222 91.4797 1
156.657 194.64 93.0568 1
158.24 196.223 91.4796 1
159.822 194.641 93.0567 1
161.405 196.224 91.4795 1
162.987 194.641 93.0566 1
164.57 196.224 91.4795 1
167.735 196.224 91.4795 1
166.153 194.641 93.0566 1
170.9 196.224 91.4796 1
169.318 194.641 93.0566 1
174.065 196.224 91.4796 1
172.483 194.641 93.0566 1
177.231 196.224 91.4796 1
175.648 194.642 93.0566 1
180.396 196.224 91.4796 1
178.814 194.642 93.0565 1
183.562 196.225 91.4796 1
181.979 194.642 93.0565 1
186.728 196.225 91.4796 1
185.145 194.642 93.0564 1
189.893 196.225 91.4795 1
188.311 194.642 93.0563 1
193.059 196.225 91.4793 1
191.476 194.642 93.0562 1
196.225 196.225 91.4791 1
194.642 194.642 93.056 1
199.39 196.225 91.4789 1
197.808 194.642 93.0558 1
202.556 196.225 91.4786 1
200.973 194.642 93.0555 1
205.722 196.225 91.4782 1
204.139 194.642 93.0551 1
208.887 196.224 91.4778 1
207.305 194.642 93.0547 1
212.053 196.224 91.4773 1
210.47 194.642 93.0543 1
215.218 196.224 91.4768 1
213.636 194.642 93.0539 1
218.384 196.224 91.4763 1
216.801 194.641 93.0533 1
221.549 196.224 91.4757 1
219.967 194.641 93.0528 1
224.715 196.224 91.4751 1
223.132 194.641 93.0522 1
227.88 196.224 91.4745 1
226.297 194.641 93.0517 1
231.045 196.224 91.4739 1
229.462 194.641 93.0511 1
234.21 196.224 91.4733 1
232.628 194.641 93.0505 1
237.376 196.224 91.4727 1
235.793 194.641 93.05 1
240.541 196.224 91.4721 1
238.958 194.641 93.0494 1
243.708 196.223 91.4717 1
242.124 194.641 93.0489 1
246.876 196.222 91.4712 1
245.291 194.641 93.0485 1
248.46 194.64 93.0481 1
150.335 197.806 93.0569 1
151.914 199.389 91.4796 1
153.495 197.805 93.0567 1
155.076 199.389 91.4794 1
156.658 197.806 93.0565 1
158.24 199.389 91.4793 1
159.822 197.806 93.0564 1
161.405 199.389 91.4793 1
162.987 197.807 93.0564 1
164.57 199.39 91.4793 1
167.735 199.39 91.4793 1
166.152 197.807 93.0563 1
170.9 199.39 91.4793 1
169.318 197.807 93.0563 1
174.065 199.39 91.4793 1
172.483 197.807 93.0563 1
177.231 199.39 91.4794 1
175.648 197.807 93.0563 1
180.396 199.39 91.4794 1
178.814 197.807 93.0563 1
183.562 199.39 91.4794 1
181.979 197.807 93.0563 1
186.727 199.39 91.4793 1
185.145 197.808 93.0562 1
189.893 199.39 91.4792 1
188.31 197.808 93.0561 1
193.059 199.39 91.4791 1
191.476 197.808 93.0559 1
196.225 199.39 91.4789 1
194.642 197.808 93.0558 1
199.39 199.39 91.4786 1
197.808 197.808 93.0555 1
202.556 199.39 91.4783 1
200.973 197.808 93.0552 1
205.722 199.39 91.4779 1
204.139 197.808 93.0549 1
208.887 199.39 91.4775 1
207.305 197.808 93.0545 1
212.053 199.39 91.4771 1
210.47 197.808 93.0541 1
215.219 199.39 91.4766 1
213.636 197.807 93.0536 1
218.384 199.39 91.476 1
216.801 197.807 93.0531 1
221.549 199.39 91.4754 1
219.967 197.807 93.0526 1
224.715 199.39 91.4748 1
223.132 197.807 93.052 1
227.88 199.39 91.4742 1
226.297 197.807 93.0514 1
231.045 199.39 91.4736 1
229.463 197.807 93.0508 1
234.21 199.39 91.473 1
232.628 197.807 93.0503 1
237.376 199.389 91.4724 1
235.793 197.807 93.0497 1
240.541 199.389 91.4719 1
238.959 197.807 93.0492 1
243.707 199.388 91.4714 1
242.124 197.806 93.0487 1
246.871 199.386 91.4709 1
245.291 197.805 93.0482 1
248.458 197.8 93.0478 1
150.334 200.972 93.0566 1
151.911 202.558 91.4793 1
153.495 200.973 93.0564 1
155.074 202.557 91.4791 1
156.658 200.973 93.0562 1
158.239 202.556 91.479 1
159.822 200.973 93.0561 1
161.404 202.555 91.479 1
162.987 200.973 93.0561 1
164.569 202.555 91.479 1
167.735 202.555 91.479 1
166.152 200.973 93.056 1
170.9 202.556 91.479 1
169.318 200.973 93.056 1
174.065 202.556 91.479 1
172.483 200.973 93.056 1
177.231 202.556 91.4791 1
175.648 200.973 93.056 1
180.396 202.556 91.4791 1
178.814 200.973 93.056 1
183.562 202.556 91.4791 1
181.979 200.973 93.056 1
186.727 202.556 91.479 1
185.145 200.973 93.0559 1
189.893 202.556 91.4789 1
188.31 200.973 93.0558 1
193.059 202.556 91.4788 1
191.476 200.973 93.0557 1
196.225 202.556 91.4786 1
194.642 200.973 93.0555 1
199.39 202.556 91.4783 1
197.808 200.973 93.0552 1
202.556 202.556 91.478 1
200.973 200.973 93.0549 1
205.722 202.556 91.4776 1
204.139 200.973 93.0546 1
208.887 202.556 91.4772 1
207.305 200.973 93.0542 1
212.053 202.556 91.4768 1
210.47 200.973 93.0538 1
215.219 202.556 91.4763 1
213.636 200.973 93.0533 1
218.384 202.556 91.4757 1
216.801 200.973 93.0528 1
221.549 202.556 91.4751 1
219.967 200.973 93.0523 1
224.715 202.556 91.4745 1
223.132 200.973 93.0517 1
227.88 202.556 91.4739 1
226.297 200.973 93.0511 1
231.045 202.556 91.4733 1
229.463 200.973 93.0505 1
234.21 202.555 91.4727 1
232.628 200.973 93.05 1
237.376 202.555 91.4721 1
235.793 200.973 93.0494 1
240.541 202.555 91.4716 1
238.959 200.972 93.0489 1
243.706 202.555 91.4711 1
242.124 200.972 93.0484 1
246.87 202.556 91.4707 1
245.288 200.971 93.0479 1
248.449 200.971 93.0475 1
150.326 204.145 93.0563 1
151.903 205.724 91.479 1
153.49 204.141 93.0561 1
155.072 205.722 91.4788 1
156.656 204.139 93.0559 1
158.238 205.721 91.4787 1
159.821 204.138 93.0558 1
161.404 205.721 91.4787 1
162.987 204.138 93.0558 1
164.569 205.721 91.4786 1
167.734 205.721 91.4786 1
166.152 204.138 93.0557 1
170.9 205.721 91.4787 1
169.317 204.139 93.0557 1
174.065 205.721 91.4787 1
172.483 204.139 93.0557 1
177.23 205.722 91.4787 1
175.648 204.139 93.0557 1
180.396 205.722 91.4787 1
178.813 204.139 93.0557 1
183.562 205.722 91.4787 1
181.979 204.139 93.0556 1
186.727 205.722 91.4786 1
185.145 204.139 93.0556 1
189.893 205.722 91.4785 1
188.31 204.139 93.0555 1
193.059 205.722 91.4784 1
191.476 204.139 93.0553 1
196.225 205.722 91.4782 1
194.642 204.139 93.0551 1
199.39 205.722 91.4779 1
197.808 204.139 93.0549 1
202.556 205.722 91.4776 1
200.973 204.139 93.0546 1
205.722 205.722 91.4773 1
204.139 204.139 93.0543 1
208.888 205.722 91.4769 1
207.305 204.139 93.0539 1
212.053 205.722 91.4764 1
210.47 204.139 93.0535 1
215.219 205.722 91.4759 1
213.636 204.139 93.053 1
218.384 205.722 91.4754 1
216.802 204.139 93.0525 1
221.55 205.722 91.4748 1
219.967 204.139 93.052 1
224.715 205.722 91.4742 1
223.132 204.139 93.0514 1
227.88 205.722 91.4736 1
226.298 204.139 93.0508 1
231.045 205.722 91.473 1
229.463 204.139 93.0502 1
234.21 205.721 91.4724 1
232.628 204.139 93.0497 1
237.376 205.721 91.4718 1
235.793 204.138 93.0491 1
240.541 205.721 91.4713 1
238.958 204.138 93.0486 1
243.706 205.721 91.4708 1
242.123 204.138 93.0481 1
246.871 205.721 91.4704 1
245.288 204.138 93.0476 1
248.454 204.142 93.0472 1
151.906 208.884 91.4787 1
153.487 207.304 93.0558 1
155.072 208.886 91.4785 1
156.655 207.304 93.0556 1
158.238 208.886 91.4784 1
159.821 207.304 93.0555 1
161.403 208.886 91.4783 1
162.986 207.304 93.0554 1
164.569 208.887 91.4783 1
167.734 208.887 91.4783 1
166.152 207.304 93.0554 1
170.899 208.887 91.4783 1
169.317 207.304 93.0554 1
174.065 208.887 91.4783 1
172.482 207.304 93.0554 1
177.23 208.887 91.4783 1
175.648 207.305 93.0553 1
180.396 208.887 91.4783 1
178.813 207.305 93.0553 1
183.561 208.887 91.4783 1
181.979 207.305 93.0553 1
186.727 208.887 91.4782 1
185.144 207.305 93.0552 1
189.893 208.887 91.4781 1
188.31 207.305 93.0551 1
193.059 208.887 91.478 1
191.476 207.305 93.0549 1
196.224 208.887 91.4778 1
194.642 207.305 93.0547 1
199.39 208.887 91.4775 1
197.808 207.305 93.0545 1
202.556 208.887 91.4772 1
200.973 207.305 93.0542 1
205.722 208.888 91.4769 1
204.139 207.305 93.0539 1
208.888 208.888 91.4765 1
207.305 207.305 93.0535 1
212.053 208.888 91.476 1
210.471 207.305 93.0531 1
215.219 208.888 91.4755 1
213.636 207.305 93.0526 1
218.385 208.888 91.475 1
216.802 207.305 93.0521 1
221.55 208.888 91.4744 1
219.967 207.305 93.0516 1
224.715 208.888 91.4738 1
223.133 207.305 93.051 1
227.88 208.888 91.4732 1
226.298 207.305 93.0505 1
231.045 208.888 91.4726 1
229.463 207.305 93.0499 1
234.21 208.887 91.472 1
232.628 207.305 93.0493 1
237.375 208.887 91.4715 1
235.793 207.304 93.0488 1
240.541 208.886 91.471 1
238.958 207.304 93.0482 1
243.706 208.886 91.4705 1
242.123 207.303 93.0478 1
246.87 208.887 91.4701 1
245.288 207.304 93.0473 1
248.452 207.303 93.047 1
151.908 212.053 91.4784 1
153.489 210.468 93.0555 1
155.072 212.051 91.4782 1
156.655 210.468 93.0553 1
158.238 212.051 91.4781 1
159.821 210.469 93.0552 1
161.403 212.052 91.478 1
162.986 210.469 93.0551 1
164.569 212.052 91.4779 1
167.734 212.053 91.4779 1
166.151 210.47 93.055 1
170.899 212.053 91.4779 1
169.317 210.47 93.055 1
174.064 212.053 91.4779 1
172.482 210.47 93.055 1
177.23 212.053 91.4779 1
175.648 210.47 93.0549 1
180.395 212.053 91.4779 1
178.813 210.47 93.0549 1
183.561 212.053 91.4779 1
181.979 210.47 93.0549 1
186.727 212.053 91.4778 1
185.144 210.47 93.0548 1
189.893 212.053 91.4777 1
188.31 210.47 93.0547 1
193.059 212.053 91.4775 1
191.476 210.47 93.0545 1
196.224 212.053 91.4773 1
194.642 210.47 93.0543 1
199.39 212.053 91.4771 1
197.808 210.47 93.0541 1
202.556 212.053 91.4768 1
200.973 210.47 93.0538 1
205.722 212.053 91.4764 1
204.139 210.47 93.0535 1
208.888 212.053 91.476 1
207.305 210.471 93.0531 1
212.054 212.054 91.4755 1
210.471 210.471 93.0527 1
215.219 212.054 91.4751 1
213.637 210.471 93.0522 1
218.385 212.054 91.4745 1
216.802 210.471 93.0517 1
221.55 212.054 91.474 1
219.968 210.471 93.0512 1
224.716 212.054 91.4734 1
223.133 210.471 93.0506 1
227.881 212.054 91.4728 1
226.298 210.471 93.0501 1
231.046 212.054 91.4722 1
229.463 210.471 93.0495 1
234.211 212.053 91.4717 1
232.628 210.471 93.049 1
237.375 212.053 91.4711 1
235.793 210.47 93.0484 1
240.541 212.052 91.4706 1
238.958 210.469 93.0479 1
243.706 212.052 91.4702 1
242.123 210.469 93.0474 1
246.872 212.052 91.4698 1
245.288 210.469 93.047 1
248.452 210.473 93.0467 1
153.489 213.633 93.0552 1
155.073 215.215 91.4779 1
156.655 213.633 93.055 1
158.238 215.216 91.4777 1
159.821 213.634 93.0548 1
161.403 215.217 91.4776 1
162.986 213.635 93.0547 1
164.568 215.218 91.4775 1
167.733 215.218 91.4775 1
166.151 213.635 93.0546 1
170.899 215.219 91.4775 1
169.316 213.636 93.0546 1
174.064 215.219 91.4775 1
172.482 213.636 93.0546 1
177.23 215.219 91.4775 1
175.647 213.636 93.0545 1
180.395 215.219 91.4774 1
178.813 213.636 93.0545 1
183.561 215.219 91.4774 1
181.978 213.636 93.0544 1
186.727 215.218 91.4773 1
185.144 213.636 93.0543 1
189.893 215.218 91.4772 1
188.31 213.636 93.0542 1
193.058 215.218 91.477 1
191.476 213.636 93.054 1
196.224 215.218 91.4768 1
194.642 213.636 93.0539 1
199.39 215.219 91.4766 1
197.807 213.636 93.0536 1
202.556 215.219 91.4763 1
200.973 213.636 93.0533 1
205.722 215.219 91.4759 1
204.139 213.636 93.053 1
208.888 215.219 91.4755 1
207.305 213.636 93.0526 1
212.054 215.219 91.4751 1
210.471 213.637 93.0522 1
215.22 215.22 91.4746 1
213.637 213.637 93.0517 1
218.385 215.22 91.4741 1
216.802 213.637 93.0513 1
221.551 215.22 91.4735 1
219.968 213.637 93.0507 1
224.716 215.221 91.473 1
223.133 213.638 93.0502 1
227.881 215.221 91.4724 1
226.298 213.638 93.0497 1
231.046 215.22 91.4718 1
229.463 213.637 93.0491 1
234.211 215.219 91.4713 1
232.628 213.637 93.0486 1
237.376 215.218 91.4708 1
235.793 213.636 93.0481 1
240.541 215.217 91.4703 1
238.958 213.635 93.0476 1
243.706 215.216 91.4699 1
242.123 213.634 93.0471 1
246.872 215.218 91.4695 1
245.289 213.634 93.0467 1
153.491 216.799 93.0549 1
155.074 218.379 91.4776 1
156.657 216.798 93.0547 1
158.239 218.382 91.4774 1
159.821 216.8 93.0545 1
161.403 218.383 91.4772 1
162.986 216.801 93.0543 1
164.567 218.384 91.4771 1
167.733 218.384 91.4771 1
166.151 216.801 93.0543 1
170.898 218.384 91.477 1
169.316 216.802 93.0542 1
174.064 218.384 91.477 1
172.481 216.802 93.0541 1
177.229 218.384 91.477 1
175.647 216.802 93.0541 1
180.395 218.384 91.4769 1
178.812 216.802 93.054 1
183.561 218.384 91.4769 1
181.978 216.801 93.0539 1
186.726 218.384 91.4768 1
185.144 216.801 93.0538 1
189.892 218.384 91.4766 1
188.31 216.801 93.0537 1
193.058 218.384 91.4765 1
191.476 216.801 93.0535 1
196.224 218.384 91.4763 1
194.641 216.801 93.0533 1
199.39 218.384 91.476 1
197.807 216.801 93.0531 1
202.556 218.384 91.4757 1
200.973 216.801 93.0528 1
205.722 218.384 91.4754 1
204.139 216.802 93.0525 1
208.888 218.385 91.475 1
207.305 216.802 93.0521 1
212.054 218.385 91.4745 1
210.471 216.802 93.0517 1
215.22 218.385 91.4741 1
213.637 216.802 93.0513 1
218.386 218.386 91.4736 1
216.803 216.803 93.0508 1
221.552 218.386 91.473 1
219.969 216.803 93.0503 1
224.717 218.387 91.4725 1
223.134 216.804 93.0498 1
227.882 218.387 91.472 1
226.299 216.804 93.0492 1
231.047 218.387 91.4714 1
229.464 216.804 93.0487 1
234.211 218.386 91.4709 1
232.629 216.803 93.0482 1
237.376 218.384 91.4704 1
235.794 216.802 93.0477 1
240.541 218.383 91.4699 1
238.958 216.801 93.0472 1
243.706 218.381 91.4695 1
242.124 216.799 93.0468 1
245.289 216.797 93.0464 1
155.079 221.547 91.4773 1
156.657 219.964 93.0543 1
158.236 221.55 91.477 1
159.82 219.967 93.0541 1
161.401 221.55 91.4769 1
162.985 219.967 93.054 1
164.566 221.55 91.4767 1
167.732 221.55 91.4767 1
166.15 219.967 93.0539 1
170.897 221.55 91.4766 1
169.315 219.967 93.0538 1
174.063 221.55 91.4765 1
172.481 219.967 93.0537 1
177.229 221.55 91.4765 1
175.646 219.967 93.0536 1
180.394 221.55 91.4764 1
178.812 219.967 93.0535 1
183.56 221.55 91.4763 1
181.978 219.967 93.0534 1
186.726 221.549 91.4762 1
185.144 219.967 93.0533 1
189.892 221.549 91.4761 1
188.309 219.967 93.0532 1
193.058 221.549 91.4759 1
191.475 219.967 93.053 1
196.224 221.549 91.4757 1
194.641 219.967 93.0528 1
199.39 221.549 91.4754 1
197.807 219.967 93.0526 1
202.556 221.549 91.4751 1
200.973 219.967 93.0523 1
205.722 221.55 91.4748 1
204.139 219.967 93.052 1
208.888 221.55 91.4744 1
207.305 219.967 93.0516 1
212.054 221.55 91.474 1
210.471 219.968 93.0512 1
215.22 221.551 91.4735 1
213.637 219.968 93.0507 1
218.386 221.552 91.473 1
216.803 219.969 93.0503 1
221.552 221.552 91.4725 1
219.969 219.969 93.0498 1
224.718 221.553 91.472 1
223.135 219.97 93.0493 1
227.883 221.554 91.4715 1
226.3 219.97 93.0488 1
231.048 221.554 91.471 1
229.465 219.97 93.0483 1
234.212 221.553 91.4705 1
232.63 219.97 93.0478 1
237.377 221.55 91.47 1
235.794 219.968 93.0473 1
240.542 221.547 91.4696 1
238.959 219.966 93.0469 1
243.712 221.549 91.4692 1
242.125 219.965 93.0465 1
245.286 219.964 93.0461 1
156.652 223.137 93.054 1
158.227 224.718 91.4767 1
159.816 223.133 93.0538 1
161.399 224.713 91.4765 1
162.983 223.132 93.0536 1
164.566 224.715 91.4763 1
167.731 224.716 91.4762 1
166.149 223.133 93.0534 1
170.897 224.716 91.4761 1
169.315 223.133 93.0533 1
174.062 224.716 91.476 1
172.48 223.133 93.0532 1
177.228 224.715 91.476 1
175.646 223.133 93.0531 1
180.394 224.715 91.4759 1
178.812 223.133 93.053 1
183.56 224.715 91.4758 1
181.977 223.132 93.0529 1
186.726 224.715 91.4757 1
185.143 223.132 93.0528 1
189.892 224.715 91.4755 1
188.309 223.132 93.0526 1
193.058 224.714 91.4753 1
191.475 223.132 93.0525 1
196.224 224.715 91.4751 1
194.641 223.132 93.0522 1
199.39 224.715 91.4748 1
197.807 223.132 93.052 1
202.556 224.715 91.4745 1
200.973 223.132 93.0517 1
205.722 224.715 91.4742 1
204.139 223.132 93.0514 1
208.888 224.715 91.4738 1
207.305 223.133 93.051 1
212.054 224.716 91.4734 1
210.471 223.133 93.0506 1
215.221 224.716 91.473 1
213.638 223.133 93.0502 1
218.387 224.717 91.4725 1
216.804 223.134 93.0498 1
221.553 224.718 91.472 1
219.97 223.135 93.0493 1
224.719 224.719 91.4715 1
223.136 223.136 93.0488 1
227.885 224.72 91.471 1
226.301 223.137 93.0483 1
231.05 224.721 91.4705 1
229.467 223.137 93.0478 1
234.214 224.72 91.4701 1
232.631 223.137 93.0474 1
237.378 224.717 91.4697 1
235.795 223.135 93.0469 1
240.541 224.711 91.4693 1
238.959 223.131 93.0465 1
242.126 223.126 93.0461 1
159.814 226.293 93.0534 1
161.401 227.876 91.4761 1
162.983 226.296 93.0532 1
164.566 227.88 91.476 1
167.731 227.882 91.4758 1
166.149 226.298 93.053 1
170.896 227.882 91.4757 1
169.314 226.299 93.0529 1
174.062 227.881 91.4756 1
172.479 226.299 93.0528 1
177.228 227.881 91.4754 1
175.645 226.298 93.0526 1
180.394 227.88 91.4753 1
178.811 226.298 93.0525 1
183.56 227.88 91.4752 1
181.977 226.298 93.0524 1
186.726 227.88 91.4751 1
185.143 226.297 93.0522 1
189.892 227.88 91.4749 1
188.309 226.297 93.0521 1
193.058 227.88 91.4747 1
191.475 226.297 93.0519 1
196.224 227.88 91.4745 1
194.641 226.297 93.0517 1
199.39 227.88 91.4742 1
197.807 226.297 93.0514 1
202.556 227.88 91.4739 1
200.973 226.297 93.0511 1
205.722 227.88 91.4736 1
204.139 226.298 93.0508 1
208.888 227.88 91.4732 1
207.305 226.298 93.0505 1
212.054 227.881 91.4728 1
210.471 226.298 93.0501 1
215.221 227.881 91.4724 1
213.638 226.298 93.0497 1
218.387 227.882 91.472 1
216.804 226.299 93.0492 1
221.554 227.883 91.4715 1
219.97 226.3 93.0488 1
224.72 227.885 91.471 1
223.137 226.301 93.0483 1
227.886 227.886 91.4706 1
226.303 226.303 93.0479 1
231.052 227.888 91.4701 1
229.468 226.304 93.0474 1
234.217 227.888 91.4697 1
232.633 226.304 93.047 1
237.381 227.886 91.4693 1
235.798 226.303 93.0466 1
240.543 227.88 91.469 1
238.96 226.299 93.0462 1
242.12 226.289 93.0458 1
159.823 229.454 93.0531 1
161.401 231.044 91.4758 1
162.984 229.463 93.0529 1
164.564 231.048 91.4756 1
167.729 231.048 91.4754 1
166.148 229.465 93.0527 1
170.895 231.047 91.4752 1
169.313 229.465 93.0525 1
174.062 231.047 91.4751 1
172.479 229.464 93.0523 1
177.228 231.046 91.4749 1
175.645 229.464 93.0522 1
180.394 231.045 91.4748 1
178.811 229.463 93.052 1
183.56 231.045 91.4747 1
181.977 229.463 93.0519 1
186.726 231.045 91.4745 1
185.143 229.462 93.0517 1
189.892 231.045 91.4743 1
188.309 229.462 93.0515 1
193.058 231.045 91.4741 1
191.475 229.462 93.0513 1
196.224 231.045 91.4739 1
194.641 229.462 93.0511 1
199.39 231.045 91.4736 1
197.807 229.463 93.0508 1
202.556 231.045 91.4733 1
200.973 229.463 93.0505 1
205.722 231.045 91.473 1
204.139 229.463 93.0502 1
208.888 231.045 91.4726 1
207.305 229.463 93.0499 1
212.054 231.046 91.4722 1
210.471 229.463 93.0495 1
215.22 231.046 91.4718 1
213.637 229.463 93.0491 1
218.387 231.047 91.4714 1
216.804 229.464 93.0487 1
221.554 231.048 91.471 1
219.97 229.465 93.0483 1
224.721 231.05 91.4705 1
223.137 229.467 93.0478 1
227.888 231.052 91.4701 1
226.304 229.468 93.0474 1
231.054 231.054 91.4697 1
229.47 229.47 93.047 1
234.221 231.056 91.4693 1
232.636 229.472 93.0466 1
237.387 231.055 91.469 1
235.802 229.472 93.0462 1
238.966 229.469 93.0459 1
162.981 232.631 93.0525 1
164.562 234.216 91.4752 1
167.728 234.214 91.475 1
166.146 232.632 93.0523 1
170.895 234.213 91.4748 1
169.312 232.631 93.0521 1
174.062 234.212 91.4746 1
172.479 232.63 93.0519 1
177.228 234.211 91.4744 1
175.645 232.629 93.0517 1
180.394 234.211 91.4743 1
178.811 232.628 93.0515 1
183.56 234.21 91.4741 1
181.977 232.628 93.0513 1
186.726 234.21 91.4739 1
185.143 232.627 93.0512 1
189.892 234.21 91.4737 1
188.309 232.627 93.051 1
193.058 234.21 91.4735 1
191.475 232.627 93.0508 1
196.224 234.21 91.4733 1
194.641 232.628 93.0505 1
199.39 234.21 91.473 1
197.807 232.628 93.0503 1
202.555 234.21 91.4727 1
200.973 232.628 93.05 1
205.721 234.21 91.4724 1
204.139 232.628 93.0497 1
208.887 234.21 91.472 1
