ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
25304
ITEM: BOX BOUNDS ff ff ff
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 8.0000000000000000e+02
ITEM: ATOMS x y z type
180.212 250.834 2.03498 1
182.265 250.837 0 1
182.246 250.939 4.02695 1
184.258 250.911 2.0298 1
186.283 250.861 0 1
186.26 252.856 2.03082 1
186.297 250.895 4.0337 1
188.3 252.83 0 1
188.339 250.879 2.03714 1
190.352 250.886 0 1
190.324 252.931 2.009 1
188.286 252.932 4.01711 1
190.349 250.951 4.03239 1
192.361 252.875 0 1
192.374 250.924 2.03627 1
194.4 250.91 0 1
194.392 252.953 2.00509 1
192.358 252.983 4.00875 1
194.4 250.975 4.03054 1
196.425 252.887 0 1
196.428 250.936 2.03559 1
198.457 250.916 0 1
198.455 252.96 2.00458 1
196.423 252.995 4.0063 1
198.456 250.981 4.02986 1
200.485 252.889 0 1
200.484 250.939 2.03552 1
202.512 250.914 0 1
202.516 252.958 2.0047 1
200.485 252.998 4.00598 1
202.513 250.98 4.02999 1
204.546 252.884 0 1
204.54 250.933 2.03561 1
206.567 250.904 0 1
206.579 252.948 2.00581 1
204.548 252.992 4.00678 1
206.567 250.969 4.03105 1
208.611 252.868 0 1
208.586 250.911 2.03619 1
210.592 250.857 0 1
210.639 252.903 2.01703 1
208.614 252.972 4.01197 1
210.603 250.921 4.02906 1
212.637 252.799 0 1
212.639 250.872 2.0264 1
214.673 250.867 0 1
212.698 252.894 3.99531 1
214.683 250.954 4.01756 1
216.674 250.919 2.01537 1
218.689 250.789 0 1
218.745 250.881 3.99534 1
182.235 149.968 8.0518 1
186.275 147.995 6.02403 1
184.232 148.032 8.04133 1
186.331 149.984 8.06192 1
190.347 147.959 6.03725 1
188.335 149.979 6.04912 1
188.329 147.914 8.04995 1
190.352 149.948 8.06976 1
192.34 146.027 6.02002 1
194.37 145.965 8.04502 1
194.427 148 6.04646 1
192.388 149.998 6.0561 1
192.379 147.988 8.05931 1
194.413 149.965 8.07438 1
196.419 145.955 6.02977 1
198.456 145.926 8.05003 1
198.464 147.96 6.04668 1
196.448 149.981 6.05759 1
196.436 147.948 8.06444 1
198.468 149.948 8.07581 1
200.493 145.945 6.02803 1
202.53 145.927 8.05017 1
202.52 147.96 6.04678 1
200.491 149.967 6.05764 1
200.492 147.936 8.0652 1
202.515 149.949 8.07592 1
204.567 145.957 6.03001 1
206.616 145.968 8.04541 1
206.557 148.003 6.04678 1
204.535 149.983 6.05778 1
204.548 147.95 8.06468 1
206.57 149.968 8.07473 1
208.646 146.031 6.02035 1
210.64 147.964 6.03825 1
208.606 147.992 8.05987 1
210.632 149.953 8.07054 1
214.717 148.008 6.02586 1
212.649 149.986 6.05011 1
212.66 147.922 8.05128 1
214.655 149.996 8.06303 1
216.767 148.056 8.04217 1
170.197 154.066 8.04 1
174.18 152.081 6.02249 1
172.187 154.061 6.03042 1
174.195 154.066 8.05801 1
178.166 150.069 8.04109 1
178.235 152.059 6.03935 1
176.249 154.064 6.05089 1
176.178 152.026 8.05038 1
178.244 154.038 8.0699 1
180.225 150 6.02462 1
182.275 152.002 6.04891 1
180.271 154.036 6.05492 1
180.26 152.021 8.06219 1
184.289 150.028 6.03855 1
186.324 152.002 6.0557 1
184.294 151.996 8.07007 1
208.596 150.001 6.05656 1
214.654 152.013 6.05647 1
216.698 150.047 6.04026 1
220.754 150.057 6.02281 1
218.755 150.007 8.05107 1
218.685 152.041 6.05116 1
220.709 154.053 6.0557 1
216.681 152.015 8.07102 1
220.742 152.035 8.06008 1
222.766 152.02 6.03217 1
224.753 154.065 6.04494 1
224.785 152.048 8.04621 1
222.723 154.029 8.06764 1
228.798 154.085 6.0249 1
226.797 154.017 8.05389 1
166.125 158.057 8.04253 1
170.166 156.097 6.03519 1
168.142 158.077 6.03404 1
168.152 156.048 8.04244 1
170.177 158.088 8.06404 1
174.227 156.087 6.05516 1
172.198 158.088 6.05514 1
172.205 156.071 8.0626 1
176.229 156.051 8.07477 1
224.743 156.047 8.07339 1
226.735 156.068 6.05321 1
228.756 158.094 6.05617 1
228.785 156.069 8.06041 1
230.793 156.068 6.03177 1
232.815 158.106 6.03602 1
232.784 156.077 8.04176 1
230.776 158.079 8.06424 1
234.83 158.061 8.04404 1
162.087 162.087 8.0419 1
166.125 160.082 6.03299 1
164.109 162.094 6.03248 1
164.104 160.071 8.04209 1
166.134 162.104 8.06324 1
168.152 160.093 8.06366 1
230.784 160.097 6.05591 1
232.809 162.111 6.05496 1
232.804 160.1 8.06552 1
234.838 160.089 6.03518 1
236.852 162.096 6.0349 1
236.856 160.073 8.04456 1
234.827 162.107 8.06549 1
238.875 162.09 8.04492 1
158.057 166.125 8.04253 1
162.094 164.109 6.03248 1
160.082 166.125 6.03299 1
160.071 164.104 8.04209 1
162.104 166.134 8.06324 1
164.117 164.117 8.06309 1
234.828 164.123 6.05472 1
236.842 166.139 6.05529 1
236.843 164.121 8.0658 1
238.861 164.109 6.03579 1
240.846 166.13 6.03771 1
240.889 164.115 8.04521 1
238.853 166.143 8.06658 1
242.876 166.156 8.04387 1
154.066 170.197 8.04 1
158.077 168.142 6.03404 1
156.097 170.166 6.03519 1
156.048 168.152 8.04244 1
158.088 170.177 8.06404 1
160.093 168.152 8.06366 1
238.857 168.161 6.05688 1
240.862 170.184 6.05877 1
240.879 168.171 8.0664 1
242.889 168.148 6.03482 1
244.899 170.13 6.02856 1
242.91 170.155 8.06404 1
154.061 172.187 6.03042 1
152.081 174.18 6.02249 1
154.066 174.195 8.05801 1
158.088 172.198 6.05514 1
156.087 174.227 6.05516 1
156.071 172.205 8.0626 1
242.868 172.206 6.05908 1
244.884 174.221 6.05547 1
244.894 172.15 8.06086 1
242.904 174.196 8.0785 1
246.88 172.195 6.02669 1
246.928 174.172 8.05563 1
150.069 178.166 8.04109 1
154.064 176.249 6.05089 1
152.059 178.235 6.03935 1
152.026 176.178 8.05038 1
154.038 178.244 8.0699 1
156.051 176.229 8.07477 1
244.9 178.241 6.05938 1
244.905 176.219 8.07516 1
246.886 176.207 6.04698 1
248.922 178.188 6.03484 1
248.904 176.172 8.04826 1
246.924 178.239 8.06961 1
149.968 182.235 8.0518 1
150 180.225 6.02462 1
154.036 180.271 6.05492 1
152.002 182.275 6.04891 1
152.021 180.26 8.06219 1
246.907 180.254 6.05787 1
248.919 182.27 6.05313 1
248.924 180.225 8.0619 1
246.947 182.266 8.07804 1
250.877 180.175 6.02508 1
250.981 182.22 8.05202 1
147.995 186.275 6.02403 1
148.032 184.232 8.04133 1
149.984 186.331 8.06192 1
150.028 184.289 6.03855 1
152.002 186.324 6.0557 1
151.996 184.294 8.07007 1
248.939 186.303 6.05795 1
248.977 184.271 8.07246 1
250.969 184.247 6.04204 1
252.906 186.238 6.02158 1
250.947 186.283 8.06153 1
149.979 188.335 6.04912 1
147.959 190.347 6.03725 1
147.914 188.329 8.04995 1
149.948 190.352 8.06976 1
248.968 190.363 6.05851 1
248.978 188.327 8.07593 1
250.943 188.334 6.04801 1
252.993 190.318 6.03098 1
252.976 188.267 8.04691 1
251.001 190.342 8.06573 1
146.027 192.34 6.02002 1
145.965 194.37 8.04502 1
149.998 192.388 6.0561 1
148 194.427 6.04646 1
147.988 192.379 8.05931 1
149.965 194.413 8.07438 1
250.995 192.371 6.04714 1
253.015 194.391 6.0274 1
253.028 192.354 8.05079 1
251.024 194.397 8.06543 1
145.955 196.419 6.02977 1
145.926 198.456 8.05003 1
149.981 196.448 6.05759 1
147.96 198.464 6.04668 1
147.948 196.436 8.06444 1
149.948 198.468 8.07581 1
251.008 196.427 6.04582 1
253.023 198.454 6.02607 1
253.041 196.422 8.0492 1
251.031 198.456 8.06474 1
145.945 200.493 6.02803 1
145.927 202.53 8.05017 1
149.967 200.491 6.05764 1
147.96 202.52 6.04678 1
147.936 200.492 8.0652 1
149.949 202.515 8.07592 1
251.01 200.485 6.0455 1
253.021 202.517 6.02625 1
253.044 200.486 8.04866 1
251.03 202.515 8.06472 1
145.957 204.567 6.03001 1
145.968 206.616 8.04541 1
149.983 204.535 6.05778 1
148.003 206.557 6.04678 1
147.95 204.548 8.06468 1
149.968 206.57 8.07473 1
251.005 204.542 6.04604 1
253.01 206.582 6.02832 1
253.038 204.551 8.04923 1
251.02 206.574 8.06421 1
146.031 208.646 6.02035 1
147.964 210.64 6.03825 1
147.992 208.606 8.05987 1
149.953 210.632 8.07054 1
150.001 208.596 6.05656 1
248.963 210.611 6.05528 1
250.983 208.596 6.04542 1
252.963 210.668 6.02057 1
253.019 208.629 8.04548 1
250.971 210.613 8.05991 1
149.986 212.649 6.05011 1
148.008 214.717 6.02586 1
147.922 212.66 8.05128 1
149.996 214.655 8.06303 1
152.013 214.654 6.05647 1
248.966 214.664 6.04928 1
248.969 212.644 8.07005 1
250.935 212.652 6.03776 1
252.934 212.705 8.03968 1
251.001 214.7 8.05127 1
148.056 216.767 8.04217 1
150.047 216.698 6.04026 1
150.057 220.754 6.02281 1
150.007 218.755 8.05107 1
152.041 218.685 6.05116 1
154.053 220.709 6.0557 1
152.015 216.681 8.07102 1
152.035 220.742 8.06008 1
248.925 218.701 6.03912 1
246.941 220.714 6.05015 1
248.955 216.677 8.06282 1
246.947 218.702 8.0711 1
248.977 220.752 8.05272 1
250.977 216.705 6.02407 1
250.92 218.757 8.04227 1
152.02 222.766 6.03217 1
154.065 224.753 6.04494 1
152.048 224.785 8.04621 1
154.029 222.723 8.06764 1
156.047 224.743 8.07339 1
244.913 222.727 6.05529 1
244.905 224.744 8.06944 1
248.936 222.754 6.02498 1
246.888 224.778 6.03509 1
246.918 222.734 8.06202 1
248.88 224.788 8.04116 1
154.085 228.798 6.0249 1
154.017 226.797 8.05389 1
156.068 226.735 6.05321 1
158.094 228.756 6.05617 1
156.069 228.785 8.06041 1
240.889 228.784 8.08089 1
244.903 226.768 6.04658 1
242.874 228.75 6.05738 1
242.896 226.761 8.07593 1
244.914 228.802 8.05841 1
246.916 226.831 8.04946 1
156.068 230.793 6.03177 1
158.106 232.815 6.03602 1
156.077 232.784 8.04176 1
158.079 230.776 8.06424 1
160.097 230.784 6.05591 1
162.111 232.809 6.05496 1
160.1 232.804 8.06552 1
240.85 230.775 6.06355 1
238.841 232.798 6.06632 1
240.893 232.838 8.06765 1
244.878 230.769 6.03016 1
242.892 232.809 6.03386 1
242.878 230.817 8.06424 1
158.061 234.83 8.04404 1
160.089 234.838 6.03518 1
162.096 236.852 6.0349 1
160.073 236.856 8.04456 1
162.107 234.827 8.06549 1
164.123 234.828 6.05472 1
166.139 236.842 6.05529 1
164.121 236.843 8.0658 1
236.829 234.815 6.06718 1
234.815 236.829 6.06718 1
236.871 236.871 8.07021 1
240.881 234.833 6.03706 1
238.867 236.851 6.03859 1
238.885 234.855 8.0696 1
162.09 238.875 8.04492 1
164.109 238.861 6.03579 1
166.13 240.846 6.03771 1
