ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
110501
ITEM: BOX BOUNDS ff ff ff
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 4.0000000000000000e+02
0.0000000000000000e+00 8.0000000000000000e+02
ITEM: ATOMS x y z type
176.181 234.892 103.004 1
176.178 236.916 100.985 1
182.257 236.924 103.006 1
182.26 234.901 100.986 1
180.233 234.897 103.005 1
180.231 236.92 100.986 1
186.309 236.934 103.006 1
186.311 234.91 100.987 1
184.285 234.905 103.006 1
184.283 236.929 100.987 1
190.359 236.944 103.007 1
190.361 234.919 100.987 1
188.336 234.914 103.006 1
188.334 236.94 100.987 1
194.408 236.953 103.008 1
194.409 234.926 100.988 1
192.385 234.922 103.007 1
192.384 236.949 100.988 1
198.456 236.957 103.008 1
198.457 234.93 100.989 1
196.433 234.928 103.008 1
196.432 236.956 100.989 1
202.503 236.957 103.009 1
202.504 234.929 100.989 1
200.48 234.93 103.008 1
200.48 236.958 100.989 1
206.552 236.952 103.009 1
206.552 234.925 100.99 1
204.528 234.927 103.009 1
204.528 236.955 100.99 1
210.602 236.945 103.01 1
210.601 234.919 100.99 1
208.576 234.922 103.009 1
208.577 236.949 100.99 1
214.653 236.936 103.011 1
214.652 234.911 100.991 1
212.626 234.915 103.01 1
212.628 236.941 100.991 1
218.704 236.928 103.011 1
220.728 234.901 103.011 1
220.73 236.924 100.992 1
218.703 234.904 100.992 1
216.677 234.907 103.011 1
216.679 236.932 100.992 1
222.756 236.921 103.012 1
224.78 234.897 103.012 1
224.782 236.919 100.993 1
222.754 234.899 100.992 1
226.808 236.918 103.012 1
228.833 234.898 103.012 1
228.837 236.921 100.993 1
226.807 234.897 100.993 1
230.861 236.921 103.013 1
232.883 234.903 103.013 1
232.895 236.933 100.994 1
230.861 234.902 100.993 1
234.915 234.915 100.994 1
170.103 238.937 100.985 1
174.144 240.958 103.005 1
174.147 238.939 100.985 1
172.125 238.938 103.004 1
172.113 240.967 100.985 1
178.195 240.96 103.006 1
178.2 238.94 100.986 1
176.174 238.937 103.005 1
176.167 240.961 100.986 1
182.248 240.97 103.006 1
182.253 238.947 100.987 1
180.227 238.942 103.006 1
180.222 240.965 100.987 1
186.301 240.983 103.007 1
186.306 238.959 100.987 1
184.279 238.953 103.006 1
184.275 240.976 100.987 1
190.354 240.996 103.008 1
190.357 238.971 100.988 1
188.331 238.965 103.007 1
188.328 240.99 100.988 1
194.405 241.008 103.008 1
194.407 238.981 100.989 1
192.382 238.976 103.008 1
192.38 241.003 100.989 1
198.454 241.014 103.009 1
198.455 238.986 100.989 1
196.431 238.984 103.008 1
196.43 241.012 100.989 1
202.503 241.013 103.009 1
202.503 238.985 100.99 1
200.479 238.986 103.009 1
200.479 241.015 100.99 1
206.553 241.005 103.01 1
206.553 238.979 100.99 1
204.527 238.982 103.009 1
204.528 241.01 100.99 1
210.606 240.995 103.011 1
210.604 238.97 100.991 1
208.578 238.975 103.01 1
208.58 241.001 100.991 1
214.659 240.985 103.011 1
214.656 238.961 100.992 1
212.629 238.965 103.011 1
212.633 240.99 100.992 1
218.712 240.976 103.012 1
220.733 238.948 103.012 1
220.737 240.971 100.993 1
218.707 238.952 100.992 1
216.681 238.956 103.011 1
216.686 240.98 100.992 1
222.763 240.967 103.012 1
224.784 238.94 103.012 1
224.786 240.963 100.993 1
222.758 238.944 100.993 1
226.811 240.957 103.013 1
228.835 238.938 103.013 1
226.812 238.941 100.993 1
230.87 238.949 100.994 1
178.19 242.982 100.987 1
176.164 242.977 103.006 1
182.234 245.015 103.007 1
182.242 242.992 100.987 1
180.214 242.987 103.006 1
180.208 245.005 100.987 1
186.285 245.029 103.007 1
186.295 243.007 100.988 1
184.268 242.999 103.007 1
184.258 245.023 100.988 1
190.344 245.046 103.008 1
190.35 243.022 100.988 1
188.322 243.014 103.007 1
188.315 245.037 100.988 1
194.398 245.062 103.009 1
194.402 243.036 100.989 1
192.376 243.029 103.008 1
192.372 245.055 100.989 1
198.451 245.071 103.009 1
198.453 243.043 100.99 1
196.427 243.04 103.009 1
196.425 245.068 100.99 1
202.504 245.069 103.01 1
202.503 243.041 100.99 1
200.478 243.043 103.009 1
200.478 245.072 100.99 1
206.557 245.057 103.011 1
206.555 243.032 100.991 1
204.528 243.037 103.01 1
204.53 245.064 100.991 1
210.615 245.041 103.011 1
210.61 243.019 100.991 1
208.582 243.025 103.011 1
208.585 245.049 100.991 1
214.673 245.032 103.012 1
214.665 243.008 100.992 1
212.638 243.013 103.011 1
212.644 245.036 100.992 1
218.726 245.024 103.012 1
220.743 242.996 103.012 1
220.748 245.021 100.993 1
218.718 243 100.993 1
216.692 243.004 103.012 1
216.698 245.027 100.993 1
224.798 242.988 103.013 1
222.765 242.988 100.993 1
186.272 247.051 100.988 1
184.247 247.046 103.007 1
190.336 247.069 100.989 1
188.306 247.057 103.008 1
194.384 249.117 103.009 1
194.393 247.09 100.99 1
192.366 247.08 103.009 1
192.356 249.107 100.99 1
198.447 249.125 103.01 1
198.449 247.099 100.99 1
196.421 247.096 103.009 1
196.415 249.123 100.99 1
202.51 249.123 103.01 1
202.506 247.097 100.991 1
200.478 247.099 103.01 1
200.479 249.126 100.991 1
206.569 249.11 103.011 1
206.561 247.083 100.991 1
204.534 247.092 103.011 1
204.541 249.119 100.991 1
210.62 247.062 100.992 1
208.59 247.072 103.011 1
208.596 249.093 100.992 1
214.68 247.055 100.993 1
212.654 247.057 103.012 1
216.708 247.052 103.012 1
182.238 153.903 105.012 1
186.29 153.894 105.013 1
184.26 153.898 107.031 1
190.34 153.887 105.013 1
188.314 153.888 107.032 1
190.332 151.856 107.032 1
188.313 151.863 105.013 1
194.398 153.887 105.014 1
192.367 153.886 107.033 1
194.397 151.866 107.033 1
192.361 151.865 105.013 1
198.456 153.883 105.015 1
196.427 153.885 107.033 1
198.457 151.857 107.033 1
196.428 151.861 105.014 1
202.509 153.884 105.015 1
200.482 153.882 107.034 1
202.509 151.857 107.034 1
200.483 151.854 105.014 1
206.567 153.89 105.016 1
204.537 153.887 107.035 1
206.57 151.869 107.035 1
204.539 151.863 105.015 1
210.623 153.893 105.016 1
208.597 153.89 107.035 1
210.634 151.862 107.035 1
208.606 151.869 105.016 1
214.67 153.907 105.017 1
212.647 153.897 107.036 1
212.653 151.871 105.016 1
218.733 153.915 105.018 1
216.698 153.918 107.036 1
174.153 157.983 105.011 1
178.201 157.969 105.012 1
176.178 157.976 107.031 1
178.198 155.95 107.031 1
182.252 157.957 105.013 1
180.227 157.964 107.031 1
182.244 155.929 107.031 1
180.223 155.939 105.012 1
186.3 157.946 105.013 1
184.275 157.95 107.032 1
186.294 155.919 107.032 1
184.269 155.924 105.013 1
190.35 157.939 105.014 1
188.325 157.942 107.033 1
190.345 155.913 107.033 1
188.32 155.916 105.013 1
194.402 157.936 105.015 1
192.376 157.937 107.033 1
194.4 155.91 107.033 1
192.372 155.912 105.014 1
198.455 157.934 105.015 1
196.428 157.934 107.034 1
198.455 155.908 107.034 1
196.428 155.909 105.015 1
202.507 157.935 105.016 1
200.48 157.934 107.035 1
202.508 155.909 107.035 1
200.482 155.908 105.015 1
206.559 157.939 105.016 1
204.533 157.936 107.035 1
206.562 155.913 107.035 1
204.535 155.911 105.016 1
210.61 157.945 105.017 1
208.584 157.941 107.036 1
210.615 155.919 107.036 1
208.59 155.916 105.016 1
214.661 157.955 105.018 1
212.635 157.95 107.037 1
214.665 155.931 107.036 1
212.64 155.924 105.017 1
220.739 157.963 107.038 1
218.712 157.963 105.018 1
216.686 157.959 107.037 1
218.718 155.94 107.037 1
220.744 155.944 105.018 1
216.693 155.936 105.018 1
224.782 157.968 107.038 1
222.761 157.965 105.019 1
222.773 155.935 107.038 1
226.807 157.962 105.02 1
170.098 162.017 105.011 1
168.063 162.004 107.03 1
170.089 159.99 107.03 1
174.153 162.02 105.012 1
172.123 162.017 107.031 1
174.15 159.998 107.031 1
172.126 160.001 105.011 1
178.207 162.016 105.013 1
176.179 162.018 107.031 1
178.205 159.993 107.031 1
176.179 159.998 105.012 1
182.258 162.007 105.013 1
180.232 162.011 107.032 1
182.255 159.982 107.032 1
180.23 159.988 105.013 1
186.307 161.998 105.014 1
184.282 162.002 107.033 1
186.304 159.972 107.033 1
184.28 159.977 105.013 1
190.356 161.992 105.015 1
188.331 161.995 107.033 1
190.353 159.965 107.033 1
188.329 159.968 105.014 1
194.405 161.988 105.015 1
192.38 161.99 107.034 1
194.403 159.961 107.034 1
192.378 159.963 105.015 1
198.455 161.987 105.016 1
196.43 161.987 107.035 1
198.454 159.96 107.035 1
196.429 159.961 105.015 1
202.505 161.988 105.017 1
200.479 161.987 107.035 1
202.505 159.961 107.035 1
200.48 159.96 105.016 1
206.554 161.991 105.017 1
204.529 161.989 107.036 1
206.556 159.965 107.036 1
204.531 159.963 105.016 1
210.603 161.997 105.018 1
208.578 161.994 107.037 1
210.606 159.971 107.037 1
208.581 159.968 105.017 1
214.653 162.004 105.018 1
212.628 162 107.037 1
214.656 159.979 107.037 1
212.631 159.975 105.018 1
220.727 162.013 107.038 1
218.703 162.01 105.019 1
216.678 162.007 107.038 1
218.707 159.986 107.038 1
220.732 159.989 105.019 1
216.682 159.983 105.018 1
224.775 162.016 107.039 1
222.752 162.015 105.02 1
222.755 159.99 107.038 1
224.78 159.991 105.02 1
228.825 162.017 107.04 1
226.799 162.018 105.02 1
226.799 159.993 107.039 1
228.822 159.998 105.02 1
230.847 162.018 105.021 1
166.053 166.053 105.011 1
164.021 166.041 107.03 1
166.041 164.021 107.03 1
170.102 166.059 105.012 1
168.074 166.054 107.031 1
170.097 164.035 107.031 1
168.074 164.034 105.011 1
174.155 166.063 105.013 1
172.128 166.061 107.031 1
174.153 164.04 107.031 1
172.126 164.04 105.012 1
178.208 166.062 105.013 1
176.181 166.062 107.032 1
178.207 164.038 107.032 1
176.181 164.04 105.013 1
182.26 166.057 105.014 1
180.234 166.059 107.033 1
182.259 164.032 107.033 1
180.234 164.036 105.013 1
186.309 166.05 105.015 1
184.284 166.053 107.033 1
186.308 164.024 107.033 1
184.284 164.028 105.014 1
190.358 166.045 105.015 1
188.333 166.047 107.034 1
190.357 164.018 107.034 1
188.333 164.021 105.015 1
194.407 166.042 105.016 1
192.382 166.043 107.035 1
194.406 164.015 107.035 1
192.382 164.017 105.015 1
198.455 166.041 105.017 1
196.43 166.041 107.035 1
198.455 164.013 107.035 1
196.43 164.014 105.016 1
202.503 166.041 105.017 1
200.479 166.04 107.036 1
202.504 164.014 107.036 1
200.479 164.014 105.017 1
206.552 166.044 105.018 1
204.527 166.042 107.037 1
206.552 164.018 107.037 1
204.528 164.016 105.017 1
210.6 166.049 105.018 1
208.576 166.046 107.037 1
210.601 164.023 107.037 1
208.577 164.02 105.018 1
214.649 166.055 105.019 1
212.624 166.052 107.038 1
214.65 164.029 107.038 1
212.626 164.026 105.018 1
220.723 166.062 107.039 1
218.699 166.06 105.02 1
216.674 166.057 107.039 1
218.7 164.035 107.038 1
220.725 164.037 105.02 1
216.676 164.032 105.019 1
224.772 166.064 107.04 1
222.748 166.064 105.02 1
222.749 164.039 107.039 1
224.774 164.041 105.02 1
228.823 166.063 107.04 1
226.798 166.065 105.021 1
226.798 164.041 107.04 1
228.823 164.041 105.021 1
232.873 166.057 107.041 1
230.848 166.062 105.021 1
230.85 164.037 107.04 1
232.873 164.037 105.021 1
234.895 166.057 105.022 1
162.017 170.098 105.011 1
159.99 170.089 107.03 1
162.004 168.063 107.03 1
166.059 170.102 105.012 1
164.035 170.097 107.031 1
166.054 168.074 107.031 1
164.034 168.074 105.011 1
170.107 170.107 105.013 1
168.082 170.104 107.031 1
170.104 168.082 107.031 1
168.08 168.08 105.012 1
174.157 170.109 105.013 1
172.131 170.108 107.032 1
174.156 168.085 107.032 1
172.13 168.084 105.013 1
178.209 170.109 105.014 1
176.183 170.109 107.033 1
178.208 168.085 107.033 1
176.182 168.086 105.013 1
182.26 170.106 105.015 1
180.234 170.107 107.033 1
182.26 168.081 107.033 1
180.234 168.083 105.014 1
186.31 170.102 105.015 1
184.285 170.104 107.034 1
186.309 168.076 107.034 1
184.285 168.079 105.015 1
190.359 170.098 105.016 1
188.334 170.1 107.035 1
190.358 168.071 107.035 1
188.334 168.074 105.015 1
194.407 170.095 105.017 1
192.383 170.096 107.035 1
194.407 168.068 107.035 1
192.383 168.07 105.016 1
198.455 170.094 105.017 1
196.431 170.094 107.036 1
198.455 168.067 107.036 1
196.431 168.068 105.017 1
202.503 170.095 105.018 1
200.479 170.094 107.037 1
202.503 168.068 107.037 1
200.479 168.068 105.017 1
206.551 170.098 105.019 1
204.527 170.096 107.037 1
206.551 168.071 107.037 1
204.527 168.07 105.018 1
210.6 170.101 105.019 1
208.575 170.099 107.038 1
210.599 168.075 107.038 1
208.575 168.073 105.019 1
214.648 170.106 105.02 1
212.624 170.103 107.039 1
214.648 168.08 107.039 1
212.624 168.078 105.019 1
220.722 170.111 107.04 1
218.697 170.11 105.02 1
216.672 170.107 107.039 1
218.697 168.084 107.039 1
220.722 168.086 105.02 1
216.673 168.082 105.02 1
224.771 170.112 107.04 1
222.747 170.112 105.021 1
222.747 168.088 107.04 1
224.772 168.088 105.021 1
228.821 170.111 107.041 1
226.796 170.112 105.022 1
226.797 168.088 107.04 1
228.822 168.087 105.021 1
232.869 170.107 107.042 1
230.845 170.11 105.022 1
230.846 168.085 107.041 1
232.87 168.083 105.022 1
236.916 170.101 107.042 1
234.892 170.105 105.023 1
234.895 168.079 107.042 1
236.915 168.08 105.023 1
238.936 170.102 105.023 1
157.983 174.153 105.011 1
162.02 174.153 105.012 1
159.998 174.15 107.031 1
162.017 172.123 107.031 1
160.001 172.126 105.011 1
166.063 174.155 105.013 1
164.04 174.153 107.031 1
166.061 172.128 107.031 1
164.04 172.126 105.012 1
170.109 174.157 105.013 1
168.085 174.156 107.032 1
170.108 172.131 107.032 1
168.084 172.13 105.013 1
174.158 174.158 105.014 1
172.133 174.158 107.033 1
174.158 172.133 107.033 1
172.133 172.133 105.013 1
178.209 174.158 105.015 1
176.183 174.158 107.033 1
178.209 172.133 107.033 1
176.183 172.134 105.014 1
182.259 174.156 105.015 1
180.234 174.157 107.034 1
182.259 172.131 107.034 1
180.234 172.132 105.015 1
186.309 174.153 105.016 1
184.284 174.154 107.035 1
186.309 172.127 107.035 1
184.285 172.129 105.015 1
190.358 174.151 105.017 1
188.334 174.152 107.035 1
190.358 172.124 107.035 1
188.334 172.126 105.016 1
194.407 174.149 105.017 1
192.382 174.149 107.036 1
194.407 172.122 107.036 1
192.383 172.123 105.017 1
198.455 174.148 105.018 1
196.431 174.148 107.037 1
198.455 172.121 107.037 1
196.431 172.121 105.017 1
202.503 174.149 105.019 1
200.479 174.148 107.037 1
202.503 172.122 107.037 1
200.479 172.121 105.018 1
206.552 174.151 105.019 1
204.527 174.149 107.038 1
206.551 172.124 107.038 1
204.527 172.123 105.019 1
210.6 174.153 105.02 1
208.575 174.152 107.039 1
210.599 172.127 107.039 1
208.575 172.126 105.019 1
214.649 174.157 105.02 1
212.624 174.155 107.039 1
214.648 172.131 107.039 1
212.624 172.129 105.02 1
220.723 174.161 107.041 1
218.698 174.16 105.021 1
216.673 174.158 107.04 1
218.697 172.134 107.04 1
220.722 172.136 105.021 1
216.673 172.133 105.02 1
224.772 174.162 107.041 1
222.748 174.162 105.022 1
222.747 172.137 107.04 1
224.772 172.137 105.022 1
228.82 174.161 107.042 1
226.797 174.162 105.022 1
226.796 172.137 107.041 1
228.82 172.136 105.022 1
232.868 174.158 107.042 1
230.845 174.16 105.023 1
230.844 172.134 107.042 1
232.868 172.133 105.023 1
236.914 174.152 107.043 1
234.891 174.156 105.023 1
234.891 172.13 107.042 1
236.914 172.128 105.023 1
240.957 174.144 107.044 1
238.938 174.146 105.024 1
238.938 172.124 107.043 1
240.966 172.113 105.024 1
157.969 178.201 105.012 1
155.95 178.198 107.031 1
157.976 176.178 107.031 1
162.016 178.207 105.013 1
159.993 178.205 107.031 1
162.018 176.179 107.031 1
159.998 176.179 105.012 1
166.062 178.208 105.013 1
164.038 178.207 107.032 1
166.062 176.181 107.032 1
164.04 176.181 105.013 1
170.109 178.209 105.014 1
168.085 178.208 107.033 1
170.109 176.183 107.033 1
168.086 176.182 105.013 1
174.158 178.209 105.015 1
172.133 178.209 107.033 1
174.158 176.183 107.033 1
172.134 176.183 105.014 1
178.208 178.208 105.015 1
176.183 178.208 107.034 1
178.208 176.183 107.034 1
176.183 176.183 105.015 1
182.258 178.206 105.016 1
180.233 178.207 107.035 1
182.258 176.181 107.035 1
180.234 176.182 105.015 1
186.308 178.204 105.017 1
184.283 178.205 107.035 1
186.308 176.179 107.035 1
184.284 176.18 105.016 1
190.358 178.202 105.017 1
188.333 178.203 107.036 1
190.358 176.176 107.036 1
188.333 176.178 105.017 1
194.407 178.201 105.018 1
192.382 178.201 107.037 1
194.406 176.175 107.037 1
192.382 176.176 105.017 1
198.455 178.201 105.019 1
196.431 178.201 107.037 1
198.455 176.174 107.037 1
196.431 176.175 105.018 1
202.504 178.201 105.019 1
200.479 178.201 107.038 1
202.503 176.175 107.038 1
200.479 176.175 105.019 1
206.552 178.203 105.02 1
204.528 178.202 107.039 1
206.552 176.177 107.039 1
204.528 176.176 105.019 1
210.601 178.205 105.021 1
208.577 178.204 107.039 1
210.6 176.179 107.039 1
208.576 176.178 105.02 1
214.651 178.208 105.021 1
212.626 178.206 107.04 1
214.649 176.182 107.04 1
212.625 176.181 105.021 1
220.725 178.211 107.041 1
218.7 178.21 105.022 1
216.675 178.209 107.041 1
218.699 176.185 107.041 1
220.724 176.186 105.022 1
216.674 176.184 105.021 1
224.774 178.212 107.042 1
222.75 178.212 105.022 1
222.748 176.187 107.041 1
224.773 176.187 105.022 1
228.823 178.212 107.042 1
226.799 178.212 105.023 1
226.797 176.187 107.042 1
228.822 176.187 105.023 1
232.87 178.209 107.043 1
230.847 178.211 105.023 1
230.845 176.185 107.042 1
232.869 176.184 105.023 1
236.916 178.204 107.044 1
234.894 178.207 105.024 1
234.892 176.181 107.043 1
236.915 176.178 105.024 1
240.96 178.195 107.044 1
238.939 178.199 105.025 1
238.937 176.173 107.044 1
240.96 176.167 105.025 1
242.981 178.189 105.025 1
242.976 176.163 107.044 1
153.903 182.238 105.012 1
157.957 182.252 105.013 1
155.929 182.244 107.031 1
157.964 180.227 107.031 1
155.939 180.223 105.012 1
162.007 182.258 105.013 1
159.982 182.255 107.032 1
162.011 180.232 107.032 1
159.988 180.23 105.013 1
166.057 182.26 105.014 1
164.032 182.259 107.033 1
166.059 180.234 107.033 1
164.036 180.234 105.013 1
170.106 182.26 105.015 1
168.081 182.26 107.033 1
170.107 180.234 107.033 1
168.083 180.234 105.014 1
174.156 182.259 105.015 1
172.131 182.259 107.034 1
174.157 180.234 107.034 1
172.132 180.234 105.015 1
178.206 182.258 105.016 1
176.181 182.258 107.035 1
178.207 180.233 107.035 1
176.182 180.234 105.015 1
182.257 182.257 105.017 1
180.231 182.257 107.035 1
182.257 180.231 107.035 1
180.232 180.232 105.016 1
186.307 182.255 105.018 1
184.282 182.256 107.036 1
186.307 180.23 107.036 1
184.283 180.231 105.017 1
190.357 182.254 105.018 1
188.332 182.254 107.037 1
190.357 180.228 107.037 1
188.332 180.229 105.018 1
194.406 182.253 105.019 1
192.381 182.253 107.038 1
194.406 180.227 107.038 1
192.382 180.228 105.018 1
198.455 182.253 105.019 1
196.431 182.253 107.038 1
198.455 180.227 107.038 1
196.431 180.227 105.019 1
202.505 182.254 105.02 1
200.48 182.253 107.039 1
202.504 180.227 107.039 1
200.48 180.227 105.019 1
206.554 182.255 105.021 1
204.529 182.254 107.039 1
206.553 180.229 107.039 1
204.529 180.228 105.02 1
210.603 182.257 105.021 1
208.578 182.255 107.04 1
210.602 180.231 107.04 1
208.578 180.23 105.021 1
214.653 182.259 105.022 1
212.628 182.257 107.041 1
214.651 180.233 107.041 1
212.627 180.232 105.021 1
220.728 182.261 107.042 1
218.703 182.261 105.022 1
216.678 182.259 107.041 1
218.701 180.235 107.041 1
220.726 180.236 105.022 1
216.677 180.235 105.022 1
224.778 182.262 107.042 1
222.753 182.262 105.023 1
222.751 180.237 107.042 1
224.776 180.238 105.023 1
228.827 182.262 107.043 1
226.803 182.263 105.024 1
226.8 180.237 107.042 1
228.825 180.237 105.024 1
232.876 182.261 107.044 1
230.852 182.262 105.024 1
230.849 180.236 107.043 1
232.873 180.235 105.024 1
236.923 182.256 107.044 1
234.9 182.259 105.025 1
234.896 180.233 107.044 1
236.92 180.23 105.025 1
240.969 182.247 107.045 1
238.947 182.253 105.025 1
238.942 180.226 107.044 1
240.964 180.221 105.025 1
245.014 182.233 107.045 1
242.991 182.241 105.026 1
242.986 180.213 107.045 1
245.004 180.208 105.026 1
153.894 186.29 105.013 1
153.898 184.26 107.031 1
157.946 186.3 105.013 1
155.919 186.294 107.032 1
157.95 184.275 107.032 1
155.924 184.269 105.013 1
161.998 186.307 105.014 1
159.972 186.304 107.033 1
162.002 184.282 107.033 1
159.977 184.28 105.013 1
166.05 186.309 105.015 1
164.024 186.308 107.033 1
166.053 184.284 107.033 1
164.028 184.284 105.014 1
170.102 186.31 105.015 1
168.076 186.309 107.034 1
170.104 184.285 107.034 1
168.079 184.285 105.015 1
174.153 186.309 105.016 1
172.127 186.309 107.035 1
174.154 184.284 107.035 1
172.129 184.285 105.015 1
178.204 186.308 105.017 1
176.179 186.308 107.035 1
178.205 184.283 107.035 1
176.18 184.284 105.016 1
182.255 186.307 105.018 1
180.23 186.307 107.036 1
182.256 184.282 107.036 1
180.231 184.283 105.017 1
186.306 186.306 105.018 1
184.28 186.306 107.037 1
186.306 184.28 107.037 1
184.281 184.281 105.018 1
190.356 186.305 105.019 1
188.331 186.305 107.038 1
190.356 184.279 107.038 1
188.332 184.28 105.018 1
194.406 186.305 105.02 1
192.381 186.304 107.038 1
194.406 184.279 107.038 1
192.381 184.279 105.019 1
198.456 186.305 105.02 1
196.431 186.304 107.039 1
198.455 184.279 107.039 1
196.431 184.279 105.02 1
202.505 186.305 105.021 1
200.48 186.304 107.04 1
202.505 184.279 107.04 1
200.48 184.279 105.02 1
206.555 186.306 105.021 1
204.53 186.305 107.04 1
206.554 184.28 107.04 1
204.53 184.28 105.021 1
210.605 186.308 105.022 1
208.58 186.307 107.041 1
210.604 184.282 107.041 1
208.579 184.281 105.021 1
214.655 186.309 105.023 1
212.63 186.308 107.041 1
214.654 184.284 107.041 1
212.629 184.283 105.022 1
220.731 186.311 107.043 1
218.706 186.311 105.023 1
216.68 186.31 107.042 1
218.704 184.286 107.042 1
220.73 184.287 105.023 1
216.679 184.285 105.023 1
224.782 186.312 107.043 1
222.757 186.312 105.024 1
222.755 184.287 107.043 1
224.78 184.288 105.024 1
228.833 186.312 107.044 1
226.808 186.313 105.024 1
226.805 184.288 107.043 1
228.83 184.288 105.024 1
232.884 186.311 107.044 1
230.859 186.312 105.025 1
230.855 184.287 107.044 1
232.88 184.286 105.025 1
236.933 186.308 107.045 1
234.909 186.31 105.025 1
234.904 184.285 107.044 1
236.929 184.283 105.025 1
240.982 186.301 107.045 1
238.958 186.305 105.026 1
238.952 184.279 107.045 1
240.976 184.274 105.026 1
245.028 186.285 107.046 1
243.006 186.294 105.026 1
242.998 184.267 107.045 1
245.023 184.257 105.026 1
247.05 186.272 105.027 1
247.046 184.246 107.046 1
153.887 190.34 105.013 1
151.856 190.332 107.032 1
153.888 188.314 107.032 1
151.863 188.313 105.013 1
157.939 190.35 105.014 1
155.913 190.345 107.033 1
157.942 188.325 107.033 1
155.916 188.32 105.013 1
161.992 190.356 105.015 1
159.965 190.353 107.033 1
161.995 188.331 107.033 1
159.968 188.329 105.014 1
166.045 190.358 105.015 1
164.018 190.357 107.034 1
166.047 188.333 107.034 1
164.021 188.333 105.015 1
170.098 190.359 105.016 1
168.071 190.358 107.035 1
170.1 188.334 107.035 1
168.074 188.334 105.015 1
174.151 190.358 105.017 1
172.124 190.358 107.035 1
174.152 188.334 107.035 1
172.126 188.334 105.016 1
178.202 190.358 105.017 1
176.176 190.358 107.036 1
178.203 188.333 107.036 1
176.178 188.333 105.017 1
182.254 190.357 105.018 1
180.228 190.357 107.037 1
182.254 188.332 107.037 1
180.229 188.332 105.018 1
186.305 190.356 105.019 1
184.279 190.356 107.038 1
186.305 188.331 107.038 1
184.28 188.332 105.018 1
190.356 190.356 105.02 1
188.33 190.356 107.038 1
190.356 188.33 107.038 1
188.331 188.331 105.019 1
194.406 190.356 105.02 1
192.381 190.355 107.039 1
194.406 188.33 107.039 1
192.381 188.33 105.02 1
198.456 190.356 105.021 1
196.431 190.355 107.04 1
198.456 188.33 107.04 1
196.431 188.33 105.02 1
202.506 190.356 105.022 1
200.481 190.356 107.04 1
202.505 188.33 107.04 1
200.481 188.33 105.021 1
206.556 190.357 105.022 1
204.531 190.356 107.041 1
206.555 188.331 107.041 1
204.531 188.331 105.021 1
210.607 190.358 105.023 1
208.581 190.357 107.041 1
210.606 188.333 107.041 1
208.581 188.332 105.022 1
214.657 190.359 105.023 1
212.632 190.358 107.042 1
214.656 188.334 107.042 1
212.631 188.334 105.023 1
220.734 190.361 107.043 1
218.709 190.36 105.024 1
216.683 190.359 107.043 1
218.707 188.335 107.043 1
220.733 188.336 105.024 1
216.682 188.335 105.023 1
224.786 190.361 107.044 1
222.761 190.361 105.024 1
222.758 188.337 107.043 1
224.784 188.337 105.024 1
228.839 190.362 107.044 1
226.813 190.362 105.025 1
226.81 188.337 107.044 1
228.836 188.338 105.025 1
232.891 190.361 107.045 1
230.865 190.362 105.025 1
230.862 188.337 107.044 1
232.888 188.337 105.025 1
236.944 190.359 107.046 1
234.918 190.36 105.026 1
234.913 188.335 107.045 1
236.939 188.334 105.026 1
240.996 190.353 107.046 1
238.97 190.357 105.027 1
238.964 188.331 107.046 1
240.989 188.327 105.026 1
245.045 190.343 107.047 1
243.021 190.349 105.027 1
243.013 188.321 107.046 1
245.036 188.314 105.027 1
247.069 190.336 105.028 1
247.057 188.305 107.047 1
153.887 194.398 105.014 1
151.866 194.397 107.033 1
153.886 192.367 107.033 1
151.865 192.361 105.013 1
157.936 194.402 105.015 1
155.91 194.4 107.033 1
157.937 192.376 107.033 1
155.912 192.372 105.014 1
161.988 194.405 105.015 1
159.961 194.403 107.034 1
161.99 192.38 107.034 1
159.963 192.378 105.015 1
166.042 194.407 105.016 1
164.015 194.406 107.035 1
166.043 192.382 107.035 1
164.017 192.382 105.015 1
170.095 194.407 105.017 1
168.068 194.407 107.035 1
170.096 192.383 107.035 1
168.07 192.383 105.016 1
174.149 194.407 105.017 1
172.122 194.407 107.036 1
174.149 192.382 107.036 1
172.123 192.383 105.017 1
178.201 194.407 105.018 1
176.175 194.406 107.037 1
178.201 192.382 107.037 1
176.176 192.382 105.017 1
182.253 194.406 105.019 1
180.227 194.406 107.038 1
182.253 192.381 107.038 1
180.228 192.382 105.018 1
186.305 194.406 105.02 1
184.279 194.406 107.038 1
186.304 192.381 107.038 1
184.279 192.381 105.019 1
190.356 194.406 105.02 1
188.33 194.406 107.039 1
190.355 192.381 107.039 1
188.33 192.381 105.02 1
194.406 194.406 105.021 1
192.381 194.406 107.04 1
194.406 192.381 107.04 1
192.381 192.381 105.02 1
198.456 194.406 105.022 1
196.431 194.406 107.04 1
198.456 192.381 107.04 1
196.431 192.381 105.021 1
202.507 194.407 105.022 1
200.481 194.406 107.041 1
202.506 192.381 107.041 1
200.481 192.381 105.022 1
206.557 194.407 105.023 1
204.532 194.407 107.042 1
206.556 192.382 107.041 1
204.532 192.382 105.022 1
210.608 194.408 105.023 1
208.582 194.407 107.042 1
210.607 192.383 107.042 1
